chrom	gene	strand	startUpBSE	endDownBSE	coverage
chr1	PRDM2	+	14042036	14075982	14
chr1	PRDM2	+	14042036	14099683	2
chr1	PRDM2	+	14057495	14068652	21
chr1	PRDM2	+	14057495	14075982	15
chr1	PRDM2	+	14099573	14109326	6
chr1	PRDM2	+	14104913	14109326	2
chr1	KAZN	+	15270853	15272669	3
chr1	KAZN	+	15370485	15370655	4
chr1	CASP9	-	15844890	15844605	5
chr1	DNAJC16	+	15855583	15863309	5
chr1	DNAJC16	+	15860732	15863309	8
chr1	DDI2	+	15964802	15970145	2
chr1	DDI2	+	15976215	15978390	3
chr1	FBLIM1	+	16093871	16095125	2
chr1	SPEN	+	16199311	16203173	20
chr1	SPEN	+	16237596	16242774	10
chr1	SPEN	+	16237596	16248844	2
chr1	SPEN	+	16242623	16248844	2
chr1	FBXO42	-	16641930	16621278	4
chr1	FBXO42	-	16643066	16621278	4
chr1	FBXO42	-	16636852	16632298	3
chr1	FBXO42	-	16641930	16632298	3
chr1	NECAP2	+	16774365	16778510	3
chr1	NBPF1	-	16893846	16891302	42
chr1	NBPF1	-	16914292	16902762	2
chr1	ARHGEF10L	+	17907048	17914974	9
chr1	UBR4	-	19486775	19483261	2
chr1	UBR4	-	19523759	19519927	9
chr1	OTUD3	+	20216878	20234369	6
chr1	HP1BP3	-	21103243	21071237	12
chr1	HP1BP3	-	21107033	21071237	11
chr1	HP1BP3	-	21076375	21074037	3
chr1	HP1BP3	-	21100103	21076216	29
chr1	HP1BP3	-	21100103	21083659	46
chr1	HP1BP3	-	21103243	21083659	37
chr1	HP1BP3	-	21103289	21083659	2
chr1	HP1BP3	-	21106404	21083659	3
chr1	HP1BP3	-	21107033	21083659	3
chr1	HP1BP3	-	21100103	21091870	13
chr1	HP1BP3	-	21103243	21091870	9
chr1	HP1BP3	-	21103243	21094077	4
chr1	HP1BP3	-	21100103	21097423	25
chr1	HP1BP3	-	21102498	21102217	2
chr1	EIF4G3	-	21191755	21167349	4
chr1	EIF4G3	-	21188825	21183896	5
chr1	EIF4G3	-	21212864	21183896	2
chr1	EIF4G3	-	21231464	21205775	2
chr1	EIF4G3	-	21268823	21205816	5
chr1	EIF4G3	-	21221994	21220010	4
chr1	EIF4G3	-	21231464	21220010	4
chr1	EIF4G3	-	21268823	21220010	27
chr1	EIF4G3	-	21377487	21220010	6
chr1	EIF4G3	-	21268823	21231376	20
chr1	EIF4G3	-	21276604	21267984	2
chr1	EIF4G3	-	21307720	21267984	5
chr1	EIF4G3	-	21308901	21276496	4
chr1	EIF4G3	-	21329301	21276496	5
chr1	EIF4G3	-	21306941	21295967	4
chr1	EIF4G3	-	21308901	21295967	8
chr1	EIF4G3	-	21329301	21295967	19
chr1	EIF4G3	-	21415706	21295967	3
chr1	EIF4G3	-	21437876	21295967	3
chr1	EIF4G3	-	21307720	21306827	2
chr1	EIF4G3	-	21329301	21306827	9
chr1	EIF4G3	-	21329301	21324094	13
chr1	EIF4G3	-	21377487	21324094	4
chr1	EIF4G3	-	21415706	21324094	3
chr1	EIF4G3	-	21437876	21324094	4
chr1	EIF4G3	-	21329301	21327692	5
chr1	EIF4G3	-	21377487	21327692	6
chr1	EIF4G3	-	21437876	21329206	12
chr1	EIF4G3	-	21415706	21377359	12
chr1	EIF4G3	-	21437876	21377359	17
chr1	EIF4G3	-	21437876	21415631	12
chr1	EIF4G3	-	21450048	21415631	2
chr1	ECE1	-	21616649	21599192	5
chr1	USP48	-	22021714	22007301	5
chr1	USP48	-	22050588	22007301	4
chr1	USP48	-	22048257	22041882	6
chr1	USP48	-	22050588	22041882	12
chr1	USP48	-	22056325	22041882	2
chr1	USP48	-	22048257	22047529	6
chr1	USP48	-	22056325	22047529	2
chr1	USP48	-	22074764	22047529	4
chr1	USP48	-	22078108	22074631	2
chr1	CDC42	+	22404922	22413359	19
chr1	CDC42	+	22404922	22417994	4
chr1	ZBTB40	+	22816373	22818026	7
chr1	EPHB2	+	23107914	23111569	21
chr1	EPHB2	+	23189530	23191705	6
chr1	KDM1A	+	23356962	23370979	6
chr1	KDM1A	+	23356962	23377013	206
chr1	KDM1A	+	23356962	23385660	57
chr1	KDM1A	+	23356962	23395644	3
chr1	KDM1A	+	23356962	23366927	6
chr1	KDM1A	+	23370920	23385660	3
chr1	KDM1A	+	23376880	23384058	3
chr1	KDM1A	+	23381562	23395644	16
chr1	KDM1A	+	23395032	23406160	6
chr1	TCEA3	-	23745632	23735157	4
chr1	HMGCL	-	24147083	24130890	2
chr1	HMGCL	-	24147083	24140680	16
chr1	RCAN3	+	24840804	24841057	3
chr1	SYF2	-	25554726	25553933	2
chr1	TMEM50A	+	25666965	25678184	8
chr1	TMEM50A	+	25666965	25679465	2
chr1	TMEM50A	+	25678117	25683344	2
chr1	TMEM57	+	25773253	25785383	2
chr1	TMEM57	+	25775299	25783322	4
chr1	TMEM57	+	25775299	25785383	4
chr1	TMEM57	+	25780750	25783322	3
chr1	PAFAH2	-	26317354	26314722	2
chr1	CEP85	+	26584088	26586293	11
chr1	CEP85	+	26594974	26596105	6
chr1	DHDDS	-	26789924	26765968	3
chr1	DHDDS	+	26772807	26774151	7
chr1	DHDDS	-	26789924	26780100	2
chr1	ARID1A	+	27056142	27059283	17
chr1	ARID1A	+	27087347	27089776	3
chr1	NUDC	+	27267948	27268309	5
chr1	NUDC	+	27269151	27269556	30
chr1	SLC9A1	-	27436268	27432376	6
chr1	SLC9A1	-	27440777	27440317	2
chr1	STX12	+	28116073	28120143	6
chr1	PPP1R8	+	28165210	28169841	7
chr1	PPP1R8	+	28167525	28169841	2
chr1	EYA3	-	28343750	28315046	2
chr1	EYA3	-	28343750	28337458	7
chr1	EYA3	-	28369161	28354300	3
chr1	EYA3	-	28374937	28362055	22
chr1	EYA3	-	28384605	28365350	4
chr1	EYA3	-	28384605	28374894	2
chr1	PHACTR4	+	28733921	28735550	4
chr1	PHACTR4	+	28785596	28786803	3
chr1	PHACTR4	+	28800066	28802803	6
chr1	PHACTR4	+	28802619	28807116	2
chr1	PHACTR4	+	28802619	28817524	3
chr1	PHACTR4	+	28802624	28807116	6
chr1	PHACTR4	+	28815682	28819603	2
chr1	PHACTR4	+	28818162	28823184	3
chr1	TAF12	-	28948677	28931884	3
chr1	TAF12	-	28948677	28944465	2
chr1	GMEB1	+	29010095	29018221	5
chr1	GMEB1	+	29010098	29023596	3
chr1	YTHDF2	+	29068915	29070498	11
chr1	EPB41	+	29313943	29314417	18
chr1	EPB41	+	29313943	29323831	13
chr1	EPB41	+	29313943	29391670	3
chr1	EPB41	+	29319842	29344954	9
chr1	EPB41	+	29319842	29391670	2
chr1	EPB41	+	29362338	29365938	29
chr1	EPB41	+	29362338	29379824	7
chr1	EPB41	+	29362338	29391670	6
chr1	EPB41	+	29386934	29410634	2
chr1	SRSF4	-	29481422	29474592	3
chr1	PUM1	-	31454252	31447498	6
chr1	PUM1	-	31455487	31452909	6
chr1	PUM1	-	31468067	31465237	53
chr1	PUM1	-	31479946	31465237	6
chr1	PUM1	-	31479949	31465237	31
chr1	PUM1	-	31479949	31478700	6
chr1	PUM1	-	31532424	31528160	2
chr1	PUM1	-	31532424	31532051	12
chr1	NKAIN1	-	31661034	31656664	11
chr1	ZCCHC17	+	31819487	31821821	2
chr1	PTP4A2	-	32377427	32373262	2
chr1	PTP4A2	-	32385259	32373262	6
chr1	PTP4A2	-	32385259	32377297	3
chr1	PTP4A2	-	32385259	32381492	5
chr1	PTP4A2	-	32385259	32381496	134
chr1	PTP4A2	-	32385259	32384571	2
chr1	KHDRBS1	+	32495899	32498935	10
chr1	KHDRBS1	+	32495899	32504220	6
chr1	KHDRBS1	+	32495899	32505174	3
chr1	KHDRBS1	+	32495899	32510991	20
chr1	KHDRBS1	+	32497125	32510991	2
chr1	KHDRBS1	+	32502511	32505174	7
chr1	TMEM39B	+	32557276	32566163	6
chr1	KPNA6	+	32591672	32605465	2
chr1	KPNA6	+	32620191	32625132	4
chr1	TXLNA	+	32653555	32655850	10
chr1	EIF3I	+	32691772	32692131	2
chr1	HDAC1	+	32792540	32793278	2
chr1	RP1-27O5.3	+	33058532	33059355	30
chr1	ZBTB8OS	-	33100393	33085161	2
chr1	RBBP4	+	33133826	33146215	3
chr1	YARS	-	33246746	33244983	4
chr1	YARS	-	33276658	33272083	3
chr1	YARS	-	33276658	33276192	2
chr1	RNF19B	-	33415375	33403998	2
chr1	RNF19B	-	33415375	33407853	9
chr1	RNF19B	-	33415375	33413823	29
chr1	AK2	-	33480195	33478808	4
chr1	ZNF362	+	33745725	33747412	2
chr1	ZNF362	+	33760538	33760906	33
chr1	ZMYM1	+	35569896	35576048	3
chr1	SFPQ	-	35653691	35643590	4
chr1	ZMYM4	+	35790961	35827390	15
chr1	ZMYM4	+	35824526	35827390	185
chr1	ZMYM4	+	35824526	35836228	2
chr1	ZMYM4	+	35835630	35865177	3
chr1	ZMYM4	+	35846860	35847359	2
chr1	ZMYM4	+	35846860	35854683	28
chr1	ZMYM4	+	35846860	35855699	23
chr1	ZMYM4	+	35846860	35858285	2
chr1	ZMYM4	+	35846860	35859340	4
chr1	ZMYM4	+	35846860	35871069	3
chr1	ZMYM4	+	35846860	35873760	6
chr1	ZMYM4	+	35851043	35855699	9
chr1	ZMYM4	+	35854511	35855699	14
chr1	ZMYM4	+	35857813	35865177	8
chr1	ZMYM4	+	35870624	35881315	3
chr1	ZMYM4	+	35879573	35881315	12
chr1	KIAA0319L	-	35921842	35913774	2
chr1	KIAA0319L	-	35944813	35932209	2
chr1	KIAA0319L	-	35944813	35936464	15
chr1	KIAA0319L	-	35944813	35940406	15
chr1	KIAA0319L	-	35944813	35944567	3
chr1	AGO4	+	36288463	36292436	4
chr1	AGO4	+	36290914	36301594	2
chr1	AGO4	+	36297028	36301594	3
chr1	AGO4	+	36306766	36307351	2
chr1	AGO4	+	36306766	36316654	4
chr1	AGO1	+	36367075	36367938	2
chr1	AGO1	+	36372536	36384024	3
chr1	AGO1	+	36379443	36379875	7
chr1	AGO3	+	36411293	36439112	3
chr1	AGO3	+	36432556	36439112	8
chr1	AGO3	+	36432556	36450149	2
chr1	AGO3	+	36469942	36479649	5
chr1	AGO3	+	36469942	36492899	2
chr1	AGO3	+	36474291	36477794	3
chr1	AGO3	+	36501778	36506042	2
chr1	AGO3	+	36505391	36506042	4
chr1	STK40	-	36828257	36826822	10
chr1	GNL2	-	38053096	38047824	2
chr1	GNL2	-	38054683	38052912	5
chr1	INPP5B	-	38339760	38332131	11
chr1	INPP5B	-	38341388	38339665	2
chr1	INPP5B	-	38351497	38341278	4
chr1	INPP5B	-	38357126	38355229	3
chr1	AKIRIN1	+	39463843	39466778	2
chr1	MACF1	+	39747880	39753234	4
chr1	MACF1	+	39775242	39776672	2
chr1	MACF1	+	39788280	39815299	6
chr1	MACF1	+	39806174	39806625	5
chr1	MACF1	+	39816457	39824936	14
chr1	MACF1	+	39816457	39838268	2
chr1	MACF1	+	39835702	39838268	10
chr1	MACF1	+	39851106	39854330	7
chr1	MACF1	+	39900086	39905172	3
chr1	MACF1	+	39910334	39914435	3
chr1	PPIE	+	40205837	40218724	4
chr1	TRIT1	-	40323089	40306807	19
chr1	TRIT1	-	40323089	40307360	2
chr1	TRIT1	-	40323089	40315795	2
chr1	TRIT1	-	40323089	40319642	8
chr1	CAP1	+	40529899	40530231	4
chr1	PPT1	-	40558179	40555082	9
chr1	RLF	+	40654727	40661436	3
chr1	RLF	+	40654727	40668286	77
chr1	RLF	+	40654727	40688382	7
chr1	ZMPSTE24	+	40733458	40737707	11
chr1	SMAP2	+	40850671	40875507	4
chr1	SMAP2	+	40869356	40875507	15
chr1	SMAP2	+	40872408	40875507	9
chr1	SMAP2	+	40872408	40882768	4
chr1	RIMS3	-	41113514	41107381	2
chr1	CTPS1	+	41448950	41474386	2
chr1	CTPS1	+	41474466	41475261	2
chr1	SCMH1	-	41541123	41512079	3
chr1	SCMH1	-	41541123	41536267	111
chr1	SCMH1	-	41608784	41536267	3
chr1	SCMH1	-	41582682	41578955	12
chr1	SCMH1	-	41608784	41578955	22
chr1	SCMH1	-	41627104	41578955	2
chr1	SCMH1	-	41617356	41608550	4
chr1	SCMH1	-	41618413	41608550	3
chr1	SCMH1	-	41660071	41651793	2
chr1	HIVEP3	-	42314760	42312054	3
chr1	FOXJ3	-	42744343	42693554	2
chr1	FOXJ3	-	42776781	42693554	7
chr1	FOXJ3	-	42744343	42730786	34
chr1	FOXJ3	-	42744455	42730786	21
chr1	FOXJ3	-	42776781	42730786	13
chr1	FOXJ3	-	42744343	42744019	3
chr1	CCDC30	+	42946132	42964587	7
chr1	CCDC30	+	42948334	42964587	7
chr1	YBX1	+	43159161	43166717	11
chr1	C1orf50	+	43239234	43241150	24
chr1	C1orf50	+	43239234	43241193	2
chr1	KDM4A	+	44134771	44137546	3
chr1	KDM4A	+	44137176	44149475	2
chr1	ST3GAL3	+	44386076	44387310	14
chr1	SLC6A9	-	44468657	44467985	2
chr1	ERI3	-	44804994	44713611	3
chr1	ERI3	-	44785416	44750507	7
chr1	ERI3	-	44804994	44750507	14
chr1	ERI3	-	44785416	44773982	7
chr1	ERI3	-	44804994	44773982	17
chr1	ERI3	-	44804994	44785300	3
chr1	KIF2C	+	45223228	45223812	4
chr1	ZSWIM5	-	45553909	45516746	3
chr1	ZSWIM5	-	45553909	45553553	37
chr1	AKR1A1	+	46032241	46032692	4
chr1	NASP	+	46079768	46082065	5
chr1	GPBP1L1	-	46106075	46093932	3
chr1	GPBP1L1	-	46108171	46099161	3
chr1	GPBP1L1	-	46126049	46099768	3
chr1	GPBP1L1	-	46108171	46105882	22
chr1	MAST2	+	46348036	46476611	2
chr1	MAST2	+	46379427	46425149	2
chr1	MAST2	+	46383011	46425149	2
chr1	MAST2	+	46499474	46499938	2
chr1	PIK3R3	-	46546422	46509326	8
chr1	PIK3R3	-	46531851	46511590	2
chr1	PIK3R3	-	46531851	46521467	4
chr1	PIK3R3	-	46532763	46521467	2
chr1	PIK3R3	-	46543285	46521467	3
chr1	PIK3R3	-	46546422	46521467	77
chr1	PIK3R3	-	46546422	46527601	4
chr1	LRRC41	-	46752171	46751034	2
chr1	UQCRH	+	46774773	46775988	9
chr1	STIL	-	47748131	47745913	4
chr1	STIL	-	47776034	47767233	2
chr1	CMPK1	+	47834141	47838779	5
chr1	CMPK1	+	47834141	47840965	7
chr1	SPATA6	-	48825442	48771459	2
chr1	SPATA6	-	48825442	48821342	42
chr1	SPATA6	-	48851021	48821342	2
chr1	SPATA6	-	48869554	48821342	4
chr1	SPATA6	-	48865316	48860939	6
chr1	SPATA6	-	48869554	48860939	5
chr1	SPATA6	-	48918803	48917224	2
chr1	FAF1	-	51001129	50956260	3
chr1	FAF1	-	51050483	51001041	2
chr1	FAF1	-	51061888	51001041	3
chr1	FAF1	-	51210447	51121114	4
chr1	FAF1	-	51210447	51171458	4
chr1	FAF1	-	51267349	51253672	2
chr1	EPS15	-	51831701	51829538	3
chr1	EPS15	-	51868197	51860053	4
chr1	EPS15	-	51875368	51860053	5
chr1	EPS15	-	51874004	51868107	36
chr1	EPS15	-	51874004	51869091	3
chr1	EPS15	-	51874004	51871577	11
chr1	OSBPL9	+	52211208	52231653	15
chr1	OSBPL9	+	52214041	52231653	7
chr1	OSBPL9	+	52214041	52237854	4
chr1	OSBPL9	+	52215817	52227643	5
chr1	OSBPL9	+	52215817	52231653	2
chr1	OSBPL9	+	52215817	52237854	3
chr1	OSBPL9	+	52226362	52248315	2
chr1	OSBPL9	+	52237742	52238395	4
chr1	OSBPL9	+	52246836	52253461	4
chr1	NRD1	-	52299842	52269486	2
chr1	NRD1	-	52299842	52289336	15
chr1	NRD1	-	52299842	52293468	4
chr1	TXNDC12	-	52494302	52489163	2
chr1	ZFYVE9	+	52682041	52705267	6
chr1	ZFYVE9	+	52698843	52705267	16
chr1	ZFYVE9	+	52747333	52769597	5
chr1	ZCCHC11	-	52927441	52911459	10
chr1	ZCCHC11	-	52937774	52911459	2
chr1	ZCCHC11	-	52954707	52911459	3
chr1	ZCCHC11	-	52933939	52924008	2
chr1	ZCCHC11	-	52941207	52937624	2
chr1	ZCCHC11	-	52962855	52937624	6
chr1	ZCCHC11	-	52975384	52937624	2
chr1	ZCCHC11	-	52947595	52943380	4
chr1	ZCCHC11	-	52954707	52943380	11
chr1	ZCCHC11	-	52956473	52943380	2
chr1	ZCCHC11	-	52959334	52943380	6
chr1	ZCCHC11	-	52975384	52947095	2
chr1	ZCCHC11	-	52962855	52954581	2
chr1	ZCCHC11	-	52975384	52956404	6
chr1	ZCCHC11	-	52962855	52959283	12
chr1	ZCCHC11	-	52975384	52959283	164
chr1	ZCCHC11	-	52992045	52959283	2
chr1	ZCCHC11	-	52992045	52975268	13
chr1	ZCCHC11	-	53000794	52975268	2
chr1	MAGOH	-	53701307	53699214	7
chr1	TMEM59	-	54513045	54502283	5
chr1	TMEM59	-	54509198	54506429	3
chr1	TMEM59	-	54513045	54506429	6
chr1	USP24	-	55551711	55537487	2
chr1	USP24	-	55600086	55589120	6
chr1	USP24	-	55604391	55599743	4
chr1	PPAP2B	-	56990226	56977648	3
chr1	PPAP2B	-	57002784	56977648	13
chr1	DAB1	-	57538087	57528557	13
chr1	OMA1	-	59002413	58971732	7
chr1	MYSM1	-	59150923	59137542	5
chr1	MYSM1	-	59148217	59147457	2
chr1	FGGY	+	59787208	59812070	22
chr1	FGGY	+	59787208	59844509	18
chr1	FGGY	+	59805630	59812070	3
chr1	FGGY	+	59805630	59844509	20
chr1	NFIA	+	61743192	61824946	2
chr1	NFIA	+	61743192	61849037	7
chr1	INADL	+	62321702	62341038	2
chr1	INADL	+	62455840	62516730	5
chr1	INADL	+	62579725	62588730	2
chr1	USP1	+	62907159	62907970	4
chr1	USP1	+	62907159	62908990	5
chr1	USP1	+	62908830	62913182	2
chr1	USP1	+	62910409	62913182	5
chr1	USP1	+	62910409	62914337	5
chr1	DOCK7	-	62943505	62920853	5
chr1	DOCK7	-	62973729	62958375	3
chr1	DOCK7	-	63018572	63003562	2
chr1	DOCK7	-	63044637	63018403	3
chr1	DOCK7	-	63052295	63018403	3
chr1	DOCK7	-	63085664	63021496	4
chr1	DOCK7	-	63044637	63042933	3
chr1	DOCK7	-	63052295	63042933	15
chr1	DOCK7	-	63128801	63113362	4
chr1	ATG4C	+	63269390	63286880	4
chr1	ATG4C	+	63269390	63300523	4
chr1	ATG4C	+	63269390	63307218	8
chr1	ATG4C	+	63269390	63332269	3
chr1	ITGB3BP	-	63974241	63944435	3
chr1	EFCAB7	+	64011587	64036799	3
chr1	EFCAB7	+	64017396	64036799	2
chr1	ROR1	+	64474977	64516388	5
chr1	CACHD1	+	65016277	65047987	3
chr1	CACHD1	+	65016277	65068595	5
chr1	CACHD1	+	65047839	65068595	5
chr1	CACHD1	+	65047839	65107652	3
chr1	CACHD1	+	65068489	65107652	8
chr1	CACHD1	+	65095038	65099943	7
chr1	CACHD1	+	65095038	65107652	35
chr1	CACHD1	+	65095038	65113717	6
chr1	CACHD1	+	65129378	65130362	7
chr1	CACHD1	+	65131740	65141666	22
chr1	CACHD1	+	65137247	65141666	3
chr1	CACHD1	+	65142578	65145439	4
chr1	RAVER2	+	65234339	65255197	14
chr1	RAVER2	+	65234339	65280523	2
chr1	RAVER2	+	65243306	65255197	6
chr1	RAVER2	+	65243306	65280523	7
chr1	RAVER2	+	65268659	65280523	2
chr1	RAVER2	+	65278421	65280523	2
chr1	RP11-182I10.3	-	65460771	65455118	2
chr1	DNAJC6	+	65830318	65831879	69
chr1	PDE4B	+	66376688	66384518	2
chr1	PDE4B	+	66378928	66384518	195
chr1	PDE4B	+	66378928	66410409	3
chr1	PDE4B	+	66713143	66731770	10
chr1	WDR78	-	67301460	67288044	2
chr1	WDR78	-	67301460	67292503	4
chr1	WDR78	-	67371058	67303393	7
chr1	WDR78	-	67371058	67306152	2
chr1	WDR78	-	67371058	67337053	8
chr1	WDR78	-	67371058	67356837	92
chr1	WDR78	-	67371058	67358912	4
chr1	MIER1	+	67405711	67428843	6
chr1	MIER1	+	67411833	67425426	4
chr1	MIER1	+	67411833	67428843	5
chr1	MIER1	+	67423742	67428843	12
chr1	WLS	-	68624930	68610252	3
chr1	LRRC7	+	70144064	70303966	4
chr1	LRRC7	+	70225874	70303966	2
chr1	LRRC7	+	70397190	70460316	8
chr1	LRRC7	+	70446062	70460316	5
chr1	LRRC7	+	70493854	70518828	2
chr1	LRRC7	+	70509637	70555502	3
chr1	LRRC7	+	70518709	70555502	12
chr1	LRRC7	+	70518709	70573509	5
chr1	LRRC7	+	70541760	70573509	5
chr1	LRRC7	+	70541760	70587553	2
chr1	LRRC40	-	70654956	70639148	5
chr1	LRRC40	-	70654956	70650468	2
chr1	ANKRD13C	-	70761944	70736539	2
chr1	ANKRD13C	-	70766591	70736539	3
chr1	ANKRD13C	-	70781249	70736539	11
chr1	ANKRD13C	-	70781249	70742448	3
chr1	ANKRD13C	-	70781249	70757365	2
chr1	ANKRD13C	-	70771973	70758071	14
chr1	ANKRD13C	-	70781249	70758071	35
chr1	ANKRD13C	-	70790640	70758071	3
chr1	ANKRD13C	-	70771973	70761813	4
chr1	ANKRD13C	-	70781249	70761813	13
chr1	ANKRD13C	-	70790640	70761813	6
chr1	ANKRD13C	-	70781249	70766447	8
chr1	ANKRD13C	-	70790640	70766447	2
chr1	CTH	+	70883620	70890099	2
chr1	NEGR1	-	72400994	72241855	3
chr1	NEGR1	-	72421544	72400762	3
chr1	NEGR1	-	72615536	72612940	16
chr1	TNNI3K	+	74701786	74737392	2
chr1	SLC44A5	-	75702755	75688046	2
chr1	ACADM	+	76198329	76200556	6
chr1	ACADM	+	76205665	76215244	2
chr1	ACADM	+	76205665	76216231	7
chr1	ST6GALNAC3	+	76877693	76878102	6
chr1	PIGK	-	77678032	77620134	2
chr1	AK5	+	77752626	77763632	2
chr1	ZZZ3	-	78045313	78041753	2
chr1	ZZZ3	-	78099090	78063380	2
chr1	ZZZ3	-	78107340	78087377	5
chr1	ZZZ3	-	78099090	78091415	2
chr1	ZZZ3	-	78107340	78092065	2
chr1	ZZZ3	-	78107340	78097520	7
chr1	ZZZ3	-	78099090	78097535	7
chr1	ZZZ3	-	78107340	78097535	37
chr1	ZZZ3	-	78107340	78098800	5
chr1	USP33	-	78178966	78177432	2
chr1	USP33	-	78180468	78177432	4
chr1	USP33	-	78181553	78177432	18
chr1	USP33	-	78201843	78177432	2
chr1	USP33	-	78196416	78191307	2
chr1	USP33	-	78201843	78195545	3
chr1	USP33	-	78205102	78200032	2
chr1	USP33	-	78207433	78204950	2
chr1	FAM73A	+	78248923	78280916	4
chr1	FAM73A	+	78248923	78309092	3
chr1	FAM73A	+	78267016	78272786	17
chr1	FAM73A	+	78267016	78280916	36
chr1	FAM73A	+	78267016	78309092	7
chr1	FAM73A	+	78267016	78332076	2
chr1	FAM73A	+	78268955	78272786	4
chr1	FAM73A	+	78268955	78279552	5
chr1	FAM73A	+	78324623	78327007	9
chr1	FAM73A	+	78324623	78332076	3
chr1	DNAJB4	+	78478735	78479303	4
chr1	LPHN2	+	82302570	82302742	2
chr1	LPHN2	+	82302570	82327803	3
chr1	LPHN2	+	82302570	82372915	38
