chrom	gene	strand	startUpBSE	endDownBSE	coverage
chr1	ACADM	+	76211491	76216231	5
chr1	ZZZ3	-	78045313	78041753	2
chr1	ZZZ3	-	78107340	78097520	2
chr1	USP33	-	78181553	78177432	4
chr1	FAM73A	+	78267016	78272786	3
chr1	FAM73A	+	78267016	78280916	8
chr1	FAM73A	+	78267016	78309092	3
chr1	FAM73A	+	78267016	78340796	4
chr1	FAM73A	+	78324623	78332076	2
chr1	FAM73A	+	78324623	78340796	2
chr1	LPHN2	+	82302570	82327803	6
chr1	LPHN2	+	82302570	82372915	24
chr1	LPHN2	+	82302570	82409453	2
chr1	LPHN2	+	82302690	82456131	2
chr1	LPHN2	+	82348739	82372915	2
chr1	LPHN2	+	82372702	82421744	2
chr1	LPHN2	+	82402412	82409453	2
chr1	LPHN2	+	82402412	82421744	4
chr1	LPHN2	+	82415873	82421744	3
chr1	LPHN2	+	82415873	82437602	4
chr1	LPHN2	+	82431742	82437602	3
chr1	LPHN2	+	82431742	82456131	2
chr1	TTLL7	-	84412965	84376848	5
chr1	RP11-131L23.1	-	85826220	85816098	3
chr1	COL24A1	-	86611866	86529398	5
chr1	COL24A1	-	86611866	86578250	3
chr1	COL24A1	-	86611866	86590528	16
chr1	ODF2L	-	86842101	86838114	2
chr1	HS2ST1	+	87538617	87558352	2
chr1	PKN2	+	89206671	89251896	2
chr1	PKN2	+	89236035	89237562	8
chr1	PKN2	+	89236035	89251896	6
chr1	ZNF326	+	90470692	90473309	2
chr1	ZNF644	-	91447927	91382197	2
chr1	ZNF644	-	91447927	91403042	7
chr1	HFM1	-	91818856	91808987	4
chr1	HFM1	-	91851391	91808987	5
chr1	HFM1	-	91851391	91840915	5
chr1	RPAP2	+	92786156	92811471	3
chr1	RPAP2	+	92789002	92811471	2
chr1	RPAP2	+	92798948	92846430	17
chr1	EVI5	-	93101893	93029199	2
chr1	EVI5	-	93170301	93029199	3
chr1	EVI5	-	93101893	93070864	5
chr1	EVI5	-	93170301	93070864	7
chr1	EVI5	-	93170301	93128977	9
chr1	EVI5	-	93170301	93159359	7
chr1	EVI5	-	93202184	93191155	5
chr1	CCDC18	+	93676407	93720171	2
chr1	CCDC18	+	93687166	93730458	3
chr1	RP4-717I23.3	-	93806067	93790192	3
chr1	DNTTIP2	-	94343418	94341824	6
chr1	GCLM	-	94367225	94360170	3
chr1	ABCD3	+	94924163	94946162	6
chr1	ABCD3	+	94924163	94956803	3
chr1	ABCD3	+	94924163	94972198	3
chr1	ABCD3	+	94953098	94956803	3
chr1	ABCD3	+	94964158	94972198	4
chr1	PTBP2	+	97216981	97250810	7
chr1	PTBP2	+	97235259	97236407	3
chr1	PTBP2	+	97235259	97250810	18
chr1	DPYD	-	98015300	97981282	2
chr1	DPYD	-	98060722	98015116	8
chr1	DPYD	-	98165103	98144651	5
chr1	SNX7	+	99156631	99167459	3
chr1	AGL	-	100325135	100321316	2
chr1	AGL	+	100335956	100343384	3
chr1	SLC35A3	+	100472590	100483371	2
chr1	CDC14A	+	100889778	100921048	3
chr1	SLC30A7	+	101372408	101383683	4
chr1	SLC30A7	+	101372408	101387397	7
chr1	SLC30A7	+	101377668	101431474	4
chr1	COL11A1	-	103455127	103444938	4
chr1	COL11A1	-	103496800	103487263	3
chr1	AMY2B	+	104108057	104118162	8
chr1	NTNG1	+	107828074	107867544	2
chr1	NTNG1	+	107866904	107867544	21
chr1	SLC25A24	-	108703915	108690901	3
chr1	SORT1	-	109888503	109865554	2
chr1	SORT1	-	109888503	109869614	2
chr1	CEPT1	+	111690264	111703918	9
chr1	ST7L	-	113126748	113119608	2
chr1	CAPZA1	+	113196220	113202401	12
chr1	MAGI3	+	114214356	114216087	9
chr1	PHTF1	-	114249344	114246703	4
chr1	PHTF1	-	114301355	114267381	3
chr1	HIPK1	+	114483004	114484081	2
chr1	TRIM33	-	115007010	115005726	27
chr1	CSDE1	-	115263338	115262200	3
chr1	CSDE1	-	115280693	115262200	2
chr1	TRIM45	-	117663523	117654717	2
chr1	MAN1A2	+	117944808	117948267	43
chr1	MAN1A2	+	117944808	117957453	130
chr1	MAN1A2	+	117944808	117963271	385
chr1	MAN1A2	+	117944808	117984947	127
chr1	MAN1A2	+	117944808	118009049	12
chr1	MAN1A2	+	117998707	118009049	2
chr1	MAN1A2	+	118003111	118045592	2
chr1	MAN1A2	+	118003111	118065559	3
chr1	GDAP2	-	118463047	118439455	6
chr1	POLR3C	-	145595220	145594039	5
chr1	RNF115	+	145640883	145650540	3
chr1	RNF115	+	145646115	145663367	3
chr1	CHD1L	+	146724278	146731572	9
chr1	CHD1L	+	146747017	146757164	6
chr1	RP11-403I13.4	+	149239868	149255307	2
chr1	ANP32E	-	150201570	150198940	3
chr1	RPRD2	+	150413399	150418877	3
chr1	RPRD2	+	150416727	150418877	5
chr1	RPRD2	+	150416727	150432793	2
chr1	ARNT	-	150799093	150790396	4
chr1	SETDB1	+	150900180	150913904	2
chr1	PRUNE	+	150997087	150998149	3
chr1	GABPB2	+	151060666	151079698	2
chr1	SCNM1	+	151139410	151139890	4
chr1	PIP5K1A	+	151196721	151205179	10
chr1	PIP5K1A	+	151196724	151205179	4
chr1	PIP5K1A	+	151199796	151205179	2
chr1	PI4KB	-	151288985	151288049	9
chr1	POGZ	-	151414681	151384772	3
chr1	POGZ	-	151403317	151395873	7
chr1	POGZ	-	151414681	151395873	2
chr1	POGZ	-	151403317	151400299	6
chr1	SNX27	+	151611364	151641111	5
chr1	SNX27	+	151611364	151655921	4
chr1	SNX27	+	151630711	151641111	4
chr1	ILF2	-	153641033	153637696	4
chr1	GATAD2B	-	153785928	153784207	4
chr1	NUP210L	-	154091284	154042749	2
chr1	TPM3	-	154145677	154145384	2
chr1	UBAP2L	+	154207067	154207767	4
chr1	UBAP2L	+	154223517	154224129	15
chr1	CLK2	-	155236686	155235651	4
chr1	ASH1L	-	155429689	155365250	7
chr1	ASH1L	-	155429689	155385535	5
chr1	ASH1L	-	155408859	155408118	18
chr1	ASH1L	-	155429689	155408118	37
chr1	MSTO1	+	155582209	155717687	3
chr1	YY1AP1	-	155649303	155640111	6
chr1	YY1AP1	-	155649303	155644801	10
chr1	YY1AP1	-	155649303	155646339	23
chr1	YY1AP1	-	155650247	155646339	4
chr1	DAP3	+	155686797	155695810	4
chr1	DAP3	+	155691308	155695810	8
chr1	GON4L	-	155736500	155734791	4
chr1	GON4L	-	155743001	155737216	2
chr1	GON4L	-	155746272	155740858	3
chr1	GON4L	-	155796819	155785596	3
chr1	GON4L	-	155823597	155823067	26
chr1	SYT11	+	155837756	155838582	2
chr1	KIAA0907	-	155891709	155891166	4
chr1	CCT3	-	156304709	156290630	8
chr1	CCT3	-	156304709	156303338	5
chr1	CCT3	-	156305679	156303338	2
chr1	AIM2	-	159043309	159032398	3
chr1	DCAF8	-	160210160	160201087	3
chr1	COPA	-	160302347	160287144	2
chr1	COPA	-	160302347	160293221	10
chr1	ATF6	+	161816239	161833102	4
chr1	PBX1	+	164776779	164790863	5
chr1	UCK2	+	165859441	165860559	4
chr1	UCK2	+	165859441	165865569	3
chr1	MPZL1	+	167734820	167742605	10
chr1	MPZL1	+	167734820	167745403	5
chr1	MPZL1	+	167734820	167757374	5
chr1	DCAF6	+	167921038	167944253	6
chr1	DCAF6	+	167935867	167944253	2
chr1	SFT2D2	+	168200752	168212307	2
chr1	NME7	-	169256646	169199956	2
chr1	KIFAP3	-	170001116	169947226	7
chr1	PRRC2C	+	171481171	171494104	2
chr1	PRRC2C	+	171492360	171496983	2
chr1	PRRC2C	+	171537386	171544267	7
chr1	SUCO	+	172520652	172526934	6
chr1	SUCO	+	172520652	172560211	2
chr1	SUCO	+	172525009	172526934	2
chr1	SUCO	+	172525009	172539870	5
chr1	SUCO	+	172525009	172548407	2
chr1	KLHL20	+	173725062	173751368	2
chr1	DARS2	+	173799798	173823043	3
chr1	RC3H1	-	173962273	173961893	5
chr1	RABGAP1L	+	174241552	174274265	4
chr1	RFWD2	-	175958615	175956079	2
chr1	RFWD2	-	176015460	175996708	2
chr1	RFWD2	-	176015460	176012322	2
chr1	RFWD2	-	176055026	176012322	2
chr1	RFWD2	-	176105683	176012322	3
chr1	RFWD2	-	176105683	176050288	6
chr1	RFWD2	-	176133027	176085760	3
chr1	RFWD2	-	176133027	176104146	4
chr1	RASAL2	+	178092191	178094636	5
chr1	ABL2	-	179091002	179089325	3
chr1	CEP350	+	179955304	179966310	2
chr1	CEP350	+	179959642	179975702	4
chr1	CEP350	+	179965688	179966310	3
chr1	CEP350	+	179972309	179975702	7
chr1	CEP350	+	179972309	180013308	3
chr1	CEP350	+	180044157	180068120	3
chr1	ACBD6	-	180382606	180366651	6
chr1	XPR1	+	180756889	180780624	2
chr1	STX6	-	180962561	180953813	37
chr1	STX6	-	180974599	180953813	11
chr1	SWT1	+	185143504	185144245	2
chr1	TPR	-	186313222	186310160	2
chr1	TROVE2	+	193038164	193053828	3
chr1	ZBTB41	-	197161029	197141290	3
chr1	DENND1B	-	197627499	197611841	3
chr1	DENND1B	-	197684204	197611841	6
chr1	NEK7	+	198201683	198233365	6
chr1	KIF14	-	200561368	200550329	4
chr1	CAMSAP2	+	200729967	200784772	10
chr1	CAMSAP2	+	200816768	200819362	2
chr1	IPO9	+	201821232	201826322	2
chr1	IPO9	+	201823723	201826322	3
chr1	RNPEP	+	201970504	201972589	5
chr1	PPP1R12B	+	202418117	202471133	4
chr1	KDM5B	-	202727638	202724399	3
chr1	KDM5B	-	202733273	202724399	9
chr1	KDM5B	-	202746222	202742246	5
chr1	ATP2B4	+	203676137	203677232	15
chr1	SOX13	+	204085635	204086835	2
chr1	DSTYK	-	205138960	205119808	3
chr1	DSTYK	-	205129398	205126401	2
chr1	ELK4	-	205593019	205585606	27
chr1	ELK4	-	205589966	205588085	3
chr1	EIF2D	-	206785710	206769067	2
chr1	PLXNA2	-	208391347	208383625	2
chr1	KCNH1	-	211094309	211092982	2
chr1	LPGAT1	-	211966532	211952260	21
chr1	DTL	+	212218002	212220759	3
chr1	FLVCR1	+	213037067	213046160	5
chr1	FLVCR1	+	213037067	213058738	8
chr1	FLVCR1	+	213046020	213062599	2
chr1	RPS6KC1	+	213251038	213290752	10
chr1	RPS6KC1	+	213251038	213303232	3
chr1	RPS6KC1	+	213290659	213303232	3
chr1	RPS6KC1	+	213302870	213349835	4
chr1	PROX1	+	214169812	214185058	2
chr1	GPATCH2	-	217787544	217783663	5
chr1	LYPLAL1	+	219366424	219385094	2
chr1	RAB3GAP2	-	220387321	220386229	2
chr1	MARK1	+	220752696	220792097	9
chr1	TP53BP2	-	223994649	223991876	3
chr1	NVL	-	224455835	224424208	2
chr1	DNAH14	+	225140372	225156576	8
chr1	DNAH14	+	225140372	225161855	22
chr1	DNAH14	+	225140372	225195246	14
chr1	DNAH14	+	225140372	225211567	3
chr1	DNAH14	+	225190485	225211567	5
chr1	DNAH14	+	225273412	225284941	2
chr1	DNAH14	+	225339707	225373127	3
chr1	ENAH	-	225755116	225742608	5
chr1	SDE2	-	226176089	226175597	2
chr1	LIN9	-	226455791	226438540	3
chr1	CDC42BPA	-	227204751	227192695	4
chr1	CDC42BPA	-	227335260	227327277	9
chr1	COG2	+	230798887	230807386	3
chr1	COG2	+	230798887	230810870	4
chr1	TTC13	-	231097049	231090079	3
chr1	DISC1	+	231930988	231954263	4
chr1	SIPA1L2	-	232568217	232551240	5
chr1	SIPA1L2	-	232607274	232596633	7
chr1	SIPA1L2	-	232629406	232615373	3
chr1	SIPA1L2	-	232629406	232626620	3
chr1	SIPA1L2	-	232651354	232649603	28
chr1	SIPA1L2	-	232669329	232649603	28
chr1	PCNXL2	-	233248712	233225807	4
chr1	PCNXL2	-	233314921	233270759	4
chr1	PCNXL2	-	233372726	233334685	5
chr1	PCNXL2	-	233372726	233353645	3
chr1	ARID4B	-	235403766	235377084	2
chr1	ARID4B	-	235420540	235397728	4
chr1	B3GALNT2	-	235647831	235618871	2
chr1	MTR	+	236969444	236979843	5
chr1	FMN2	+	240458122	240497529	3
chr1	CEP170	-	243388623	243319523	3
chr1	SDCCAG8	+	243433394	243471479	4
chr1	SDCCAG8	+	243456393	243471479	4
chr1	SDCCAG8	+	243456393	243589860	6
chr1	SDCCAG8	+	243468015	243480195	2
chr1	SDCCAG8	+	243468015	243589860	5
chr1	SDCCAG8	+	243579004	243589860	4
chr1	AKT3	-	243736350	243708812	19
chr1	AKT3	-	243778463	243708812	3
chr1	AKT3	-	243828185	243708812	2
chr1	AKT3	-	243859018	243708812	11
chr1	AKT3	-	243859018	243776973	16
chr1	AKT3	-	243859018	243800913	10
chr1	AKT3	-	244006584	243858893	8
chr1	EFCAB2	+	245165423	245180628	2
chr1	EFCAB2	+	245165423	245185598	4
chr1	SMYD3	-	246357265	246350045	3
chr1	SMYD3	-	246498776	246490503	2
chr1	SCCPDH	+	246890194	246903603	3
chr1	ZNF124	-	247323115	247318868	94
chr1	ZNF124	-	247323115	247319708	391
chr1	ZNF124	-	247323169	247319708	2
chr1	ZNF124	-	247323115	247320302	19
chr1	ZNF124	-	247323115	247320386	3
chr1	ZNF124	-	247323115	247322308	2
chr10	ZMYND11	+	225934	267296	18
chr10	ZMYND11	+	225934	295028	8
chr10	DIP2C	-	461828	454866	6
chr10	DIP2C	-	532470	518379	3
chr10	LARP4B	-	931700	882343	3
chr10	LARP4B	-	931700	909683	2
chr10	WDR37	+	1118056	1132297	3
chr10	WDR37	+	1118056	1142186	5
chr10	WDR37	+	1118056	1151207	5
chr10	FAM208B	+	5741488	5754881	4
chr10	FAM208B	+	5741488	5756170	12
chr10	FAM208B	+	5762507	5769086	3
chr10	GDI2	-	5842668	5810176	8
chr10	GDI2	-	5842668	5815805	9
chr10	GDI2	-	5842668	5827105	20
chr10	GDI2	-	5842668	5827815	11
chr10	GDI2	-	5842668	5836848	36
chr10	SFMBT2	-	7327916	7285520	17
chr10	SFMBT2	-	7327916	7318854	3
chr10	ATP5C1	+	7839010	7844817	45
chr10	UPF2	-	11994248	11971864	2
chr10	UPF2	-	12056183	12021056	2
chr10	UPF2	-	12056183	12039671	10
chr10	DHTKD1	+	12123471	12133683	11
chr10	DHTKD1	+	12123471	12136270	11
chr10	DHTKD1	+	12123471	12143180	12
chr10	DHTKD1	+	12123471	12150014	3
chr10	DHTKD1	+	12123471	12162266	10
chr10	DHTKD1	+	12136072	12162266	5
chr10	DHTKD1	+	12159672	12162266	6
chr10	CAMK1D	+	12431870	12445368	2
chr10	CAMK1D	+	12442015	12445368	11
chr10	CAMK1D	+	12442720	12445368	3
chr10	CAMK1D	+	12708735	12811798	2
chr10	OPTN	+	13169745	13178897	6
chr10	MCM10	+	13214376	13225100	5
chr10	MCM10	+	13233299	13234568	4
chr10	SEPHS1	-	13387028	13375817	2
chr10	FRMD4A	-	13717044	13705453	4
chr10	FRMD4A	-	13712528	13708097	2
chr10	FRMD4A	-	13789819	13779844	3
chr10	FRMD4A	-	13900912	13803647	2
chr10	FRMD4A	-	13900912	13824922	2
chr10	FAM107B	-	14572514	14562976	2
chr10	SUV39H2	+	14938845	14939516	7
chr10	FAM171A1	-	15326104	15317854	2
chr10	FAM188A	-	15885271	15858834	5
chr10	FAM188A	-	15889942	15858834	8
chr10	FAM188A	-	15889942	15875629	10
chr10	RSU1	-	16824083	16794538	5
chr10	TRDMT1	-	17210916	17199440	5
chr10	STAM	+	17746430	17747740	5
chr10	NEBL	-	21188379	21169723	3
chr10	NEBL	-	21234354	21169723	5
chr10	NEBL	-	21250708	21234267	3
chr10	NEBL	-	21250708	21246660	3
chr10	MLLT10	+	21959378	22002879	2
chr10	DNAJC1	-	22209892	22171211	13
chr10	DNAJC1	-	22209892	22193451	3
chr10	ARHGAP21	-	24924032	24908402	16
chr10	ANKRD26	-	27322306	27311487	3
chr10	ANKRD26	-	27337908	27311487	2
chr10	ANKRD26	-	27337908	27326115	3
chr10	ANKRD26	-	27355477	27349274	2
chr10	ANKRD26	-	27371762	27356086	2
chr10	ANKRD26	-	27382728	27381335	2
chr10	YME1L1	-	27410377	27406505	5
chr10	YME1L1	-	27415715	27411770	5
chr10	MASTL	+	27458873	27460012	4
chr10	MASTL	+	27458873	27470510	3
chr10	ARMC4	-	28225809	28223939	3
chr10	WAC	+	28872328	28884970	13
chr10	MTPAP	-	30630569	30625732	2
chr10	ZEB1	+	31644073	31676195	3
chr10	ZEB1	+	31644073	31676727	3
chr10	ZEB1	+	31644073	31750166	4
chr10	ZEB1	+	31644076	31676727	2
chr10	ZEB1	+	31661947	31676195	10
chr10	ZEB1	+	31661947	31676727	7
chr10	ZEB1	+	31661947	31750166	18
chr10	ZEB1	+	31661947	31791437	5
chr10	ZEB1	+	31662051	31676727	2
chr10	ZEB1	+	31676053	31750166	4
chr10	ZEB1	+	31749966	31750166	2
chr10	ZEB1	+	31749966	31791437	18
chr10	ARHGAP12	-	32199491	32150323	4
chr10	ARHGAP12	-	32199491	32197100	79
chr10	KIF5B	-	32308887	32306071	2
chr10	KIF5B	-	32310215	32308786	4
chr10	KIF5B	-	32326535	32323618	4
chr10	CCDC7	+	32740520	32762951	3
chr10	PARD3	-	34573173	34540530	3
chr10	PARD3	-	34573173	34558585	33
