chrom	gene	strand	startUpBSE	endDownBSE	coverage
chr1	EIF4G3	-	21377487	21327692	2
chr1	EIF4G3	-	21437876	21329206	6
chr1	EIF4G3	-	21415706	21377359	5
chr1	ECE1	-	21616649	21599192	3
chr1	USP48	-	22048257	22041882	3
chr1	USP48	-	22050588	22041882	2
chr1	USP48	-	22056325	22047529	2
chr1	CDC42	+	22404922	22413359	6
chr1	ZBTB40	+	22816373	22818026	14
chr1	EPHB2	+	23107914	23111569	4
chr1	KDM1A	+	23356962	23370979	4
chr1	KDM1A	+	23356962	23377013	22
chr1	KDM1A	+	23356962	23385660	4
chr1	KDM1A	+	23376880	23384058	3
chr1	KDM1A	+	23376880	23385660	5
chr1	KDM1A	+	23397718	23398690	6
chr1	HMGCL	-	24147083	24130890	2
chr1	HMGCL	-	24147083	24140680	3
chr1	SRRM1	+	24993306	24996806	3
chr1	TMEM50A	+	25666965	25678184	2
chr1	CEP85	+	26584088	26586293	5
chr1	DHDDS	-	26789924	26780100	2
chr1	ARID1A	+	27056142	27059283	14
chr1	ARID1A	+	27087347	27089776	2
chr1	NUDC	+	27269151	27269556	10
chr1	PPP1R8	+	28167525	28169841	5
chr1	EYA3	-	28374937	28362055	4
chr1	EYA3	-	28384605	28362055	3
chr1	PHACTR4	+	28785596	28792360	2
chr1	PHACTR4	+	28785596	28807116	2
chr1	PHACTR4	+	28800066	28807116	2
chr1	TAF12	-	28948677	28939759	3
chr1	GMEB1	+	29010095	29023596	2
chr1	YTHDF2	+	29068915	29070498	12
chr1	EPB41	+	29313943	29314417	15
chr1	EPB41	+	29313943	29323831	9
chr1	EPB41	+	29319842	29323831	3
chr1	EPB41	+	29319842	29344954	3
chr1	EPB41	+	29319842	29379824	3
chr1	EPB41	+	29362338	29365938	3
chr1	EPB41	+	29362338	29379824	3
chr1	SRSF4	-	29481422	29474592	2
chr1	SRSF4	-	29481422	29481208	5
chr1	PUM1	-	31454252	31437521	3
chr1	PUM1	-	31455487	31452909	3
chr1	PUM1	-	31468067	31452909	2
chr1	PUM1	-	31468067	31465237	26
chr1	PUM1	-	31479949	31465237	15
chr1	PUM1	-	31479949	31478700	2
chr1	PUM1	-	31532424	31501643	2
chr1	PUM1	-	31532424	31532051	3
chr1	NKAIN1	-	31661034	31656664	3
chr1	SNRNP40	-	31740779	31734376	2
chr1	SNRNP40	-	31764853	31740718	2
chr1	ZCCHC17	+	31782891	31811895	2
chr1	ZCCHC17	+	31810022	31821821	3
chr1	ZCCHC17	+	31810022	31837403	2
chr1	ZCCHC17	+	31811804	31821821	2
chr1	PTP4A2	-	32385259	32381496	51
chr1	KHDRBS1	+	32495899	32498935	3
chr1	KHDRBS1	+	32495899	32510991	4
chr1	KHDRBS1	+	32502511	32504220	3
chr1	KPNA6	+	32627548	32632897	2
chr1	TXLNA	+	32657912	32658901	2
chr1	ZBTB8A	+	33058532	33059355	7
chr1	ZBTB8A	+	33058532	33060824	2
chr1	S100PBP	+	33290914	33295668	7
chr1	RNF19B	-	33415375	33407853	2
chr1	RNF19B	-	33415375	33413823	13
chr1	AK2	-	33480195	33478808	2
chr1	ZNF362	+	33741701	33747412	3
chr1	ZNF362	+	33760538	33760906	6
chr1	ZMYM1	+	35559515	35576048	2
chr1	ZMYM1	+	35559515	35578782	2
chr1	ZMYM4	+	35824526	35827390	43
chr1	ZMYM4	+	35846860	35854683	20
chr1	ZMYM4	+	35846860	35855699	5
chr1	ZMYM4	+	35846860	35865177	3
chr1	ZMYM4	+	35846860	35873760	3
chr1	ZMYM4	+	35851043	35855699	2
chr1	ZMYM4	+	35857813	35865177	4
chr1	ZMYM4	+	35870624	35873760	4
chr1	ZMYM4	+	35870624	35881315	2
chr1	ZMYM4	+	35879573	35881315	2
chr1	KIAA0319L	-	35944813	35936464	5
chr1	KIAA0319L	-	35944813	35940406	4
chr1	KIAA0319L	-	35944813	35944567	2
chr1	CLSPN	-	36212593	36204737	2
chr1	AGO4	+	36306766	36316654	3
chr1	AGO1	+	36379443	36381143	3
chr1	MACF1	+	39785336	39803003	2
chr1	MACF1	+	39788280	39806625	2
chr1	MACF1	+	39816457	39824936	2
chr1	MACF1	+	39900086	39905172	2
chr1	TRIT1	-	40323089	40306807	4
chr1	TRIT1	-	40323089	40319642	3
chr1	RLF	+	40654727	40661436	2
chr1	RLF	+	40654727	40668286	24
chr1	ZMPSTE24	+	40733458	40737707	3
chr1	SMAP2	+	40872408	40882768	2
chr1	CTPS1	+	41461589	41463198	2
chr1	CTPS1	+	41474466	41475261	3
chr1	CTPS1	+	41474466	41475926	4
chr1	SCMH1	-	41541123	41536267	44
chr1	SCMH1	-	41582682	41578955	3
chr1	SCMH1	-	41608784	41578955	4
chr1	SCMH1	-	41660071	41651793	5
chr1	HIVEP3	-	42314827	42313778	2
chr1	FOXJ3	-	42671534	42654408	2
chr1	FOXJ3	-	42744343	42730786	9
chr1	FOXJ3	-	42744455	42730786	5
chr1	C1orf50	+	43239234	43241150	7
chr1	WDR65	+	43663224	43665174	2
chr1	ST3GAL3	+	44386076	44387310	2
chr1	ERI3	-	44785416	44750507	3
chr1	ERI3	-	44804994	44750507	4
chr1	ERI3	-	44804994	44773982	8
chr1	EIF2B3	-	45347411	45340350	2
chr1	ZSWIM5	-	45553909	45553553	7
chr1	NASP	+	46079768	46082065	8
chr1	GPBP1L1	-	46108171	46105882	6
chr1	GPBP1L1	-	46126897	46124700	8
chr1	PIK3R3	-	46546422	46509326	3
chr1	PIK3R3	-	46531851	46511590	2
chr1	PIK3R3	-	46543285	46521467	2
chr1	PIK3R3	-	46546422	46521467	47
chr1	PIK3R3	-	46546422	46527601	11
chr1	LRRC41	-	46752171	46751034	2
chr1	UQCRH	+	46774773	46775988	2
chr1	ATPAF1	-	47101642	47098431	2
chr1	STIL	-	47765824	47737748	3
chr1	STIL	-	47748131	47745913	8
chr1	STIL	-	47767420	47761437	2
chr1	CMPK1	+	47834141	47840965	6
chr1	SPATA6	-	48825442	48821342	13
chr1	SPATA6	-	48869554	48850981	3
chr1	SPATA6	-	48865316	48860939	2
chr1	AGBL4	-	49241833	49227009	2
chr1	EPS15	-	51887530	51860053	2
chr1	EPS15	-	51913807	51860053	2
chr1	EPS15	-	51874004	51868107	10
chr1	OSBPL9	+	52215817	52231653	2
chr1	OSBPL9	+	52215817	52237854	2
chr1	NRD1	-	52299842	52289336	3
chr1	ZFYVE9	+	52698843	52705267	3
chr1	ZCCHC11	-	52927441	52911459	2
chr1	ZCCHC11	-	52947595	52943380	7
chr1	ZCCHC11	-	52954707	52943380	2
chr1	ZCCHC11	-	52975384	52956404	2
chr1	ZCCHC11	-	52975384	52959283	30
chr1	ZCCHC11	-	52992045	52975268	8
chr1	ZCCHC11	-	52995545	52975268	3
chr1	ZCCHC11	-	53000794	52975268	4
chr1	ZCCHC11	-	52992045	52981563	18
chr1	ZYG11B	+	53245525	53250725	2
chr1	MAGOH	-	53701307	53699214	2
chr1	NDC1	-	54275419	54252831	2
chr1	NDC1	-	54262817	54254806	3
chr1	NDC1	-	54298264	54266366	3
chr1	TMEM59	-	54513045	54506429	2
chr1	DHCR24	-	55341720	55330976	2
chr1	USP24	-	55600086	55589120	2
chr1	PPAP2B	-	57002784	56977648	2
chr1	DAB1	-	57538087	57528557	8
chr1	DAB1	-	58046882	58042896	2
chr1	OMA1	-	59000003	58971732	3
chr1	OMA1	-	59002413	58971732	22
chr1	OMA1	-	59002413	58992933	3
chr1	MYSM1	-	59148217	59147457	2
chr1	FGGY	+	59787208	59812070	11
chr1	FGGY	+	59787208	59844509	10
chr1	FGGY	+	59805630	59844509	18
chr1	USP1	+	62910409	62913182	3
chr1	ATG4C	+	63269390	63286880	2
chr1	ATG4C	+	63269390	63300523	2
chr1	ITGB3BP	-	63974241	63944435	3
chr1	ROR1	+	64474977	64516388	2
chr1	ROR1	+	64515363	64516388	2
chr1	CACHD1	+	65068489	65107652	2
chr1	CACHD1	+	65095038	65107652	12
chr1	CACHD1	+	65131740	65141666	8
chr1	RAVER2	+	65234339	65255197	5
chr1	RAVER2	+	65268659	65280523	2
chr1	RP11-182I10.3	-	65460771	65455118	2
chr1	DNAJC6	+	65830318	65831879	3
chr1	PDE4B	+	66378928	66384518	4
chr1	WDR78	-	67371058	67337053	2
chr1	MIER1	+	67423742	67428843	12
chr1	MIER1	+	67428771	67442405	2
chr1	LRRC7	+	70225874	70303966	2
chr1	ANKRD13C	-	70781249	70736539	5
chr1	ANKRD13C	-	70781249	70740403	4
chr1	ANKRD13C	-	70771973	70758071	3
chr1	ANKRD13C	-	70779473	70758071	2
chr1	ANKRD13C	-	70781249	70758071	25
chr1	ANKRD13C	-	70781249	70766447	4
chr1	ACADM	+	76194086	76205795	2
chr1	ACADM	+	76198329	76216231	2
chr1	ST6GALNAC5	+	77509889	77516050	2
chr1	ZZZ3	-	78107340	78097520	5
chr1	ZZZ3	-	78107340	78097535	29
chr1	ZZZ3	-	78107340	78098800	2
chr1	USP33	-	78180468	78177432	3
chr1	USP33	-	78181553	78177432	8
chr1	USP33	-	78201843	78177432	2
chr1	USP33	-	78191447	78183552	10
chr1	USP33	-	78201843	78195545	2
chr1	FAM73A	+	78267016	78272786	3
chr1	FAM73A	+	78267016	78280916	10
chr1	LPHN2	+	82302570	82302742	4
chr1	LPHN2	+	82302570	82327803	2
chr1	LPHN2	+	82302570	82372915	39
chr1	LPHN2	+	82356141	82372915	2
chr1	LPHN2	+	82402412	82421744	5
chr1	LPHN2	+	82408653	82421744	3
chr1	LPHN2	+	82415873	82421744	2
chr1	LPHN2	+	82431742	82451039	3
chr1	TTLL7	-	84412965	84376848	8
chr1	PRKACB	+	84644860	84680000	5
chr1	SSX2IP	-	85136991	85121515	3
chr1	COL24A1	-	86611866	86590528	4
chr1	SH3GLB1	+	87181407	87200862	2
chr1	HS2ST1	+	87538617	87558352	2
chr1	PKN2	+	89206671	89226059	2
chr1	PKN2	+	89206671	89251896	4
chr1	PKN2	+	89236035	89237562	9
chr1	PKN2	+	89236035	89251896	14
chr1	LRRC8D	+	90398626	90401808	2
chr1	ZNF644	-	91406866	91382197	4
chr1	ZNF644	-	91447927	91382197	2
chr1	ZNF644	-	91406866	91400965	2
chr1	ZNF644	-	91406866	91403042	2
chr1	HFM1	-	91851391	91778906	2
chr1	HFM1	-	91818856	91803106	5
chr1	HFM1	-	91818856	91808987	13
chr1	HFM1	-	91851391	91808987	3
chr1	HFM1	-	91851391	91840915	4
chr1	GLMN	-	92737209	92728420	2
chr1	RPAP2	+	92798948	92846430	16
chr1	EVI5	-	93073284	93029199	2
chr1	EVI5	-	93101893	93029199	5
chr1	EVI5	-	93170301	93029199	3
chr1	EVI5	-	93101893	93070864	5
chr1	EVI5	-	93170301	93070864	2
chr1	EVI5	-	93170301	93128276	4
chr1	EVI5	-	93179579	93142715	2
chr1	EVI5	-	93170301	93159359	4
chr1	EVI5	-	93202184	93191155	2
chr1	CCDC18	+	93648917	93672955	2
chr1	CCDC18	+	93648917	93676483	2
chr1	CCDC18	+	93648917	93682303	2
chr1	CCDC18	+	93687166	93730458	3
chr1	FNBP1L	+	94009664	94014983	2
chr1	DNTTIP2	-	94343418	94341824	2
chr1	ABCD3	+	94924163	94946162	5
chr1	ABCD3	+	94924163	94948795	6
chr1	ABCD3	+	94953098	94956803	6
chr1	ABCD3	+	94953098	94972198	2
chr1	TMEM56	+	95609447	95616975	2
chr1	PTBP2	+	97235259	97250810	6
chr1	DPYD	-	98060722	97981282	2
chr1	AGL	+	100335956	100343384	2
chr1	HIAT1	+	100515465	100535241	4
chr1	DBT	-	100684303	100681539	3
chr1	CDC14A	+	100889778	100908552	3
chr1	CDC14A	+	100905488	100950007	2
chr1	SLC30A7	+	101372408	101387397	9
chr1	SLC30A7	+	101379219	101440458	4
chr1	DPH5	-	101491022	101460666	2
chr1	NTNG1	+	107866904	107867544	22
chr1	NTNG1	+	107866904	107937948	2
chr1	SLC25A24	-	108703915	108690901	4
chr1	SLC25A24	-	108703915	108697605	3
chr1	SLC25A24	-	108728576	108697605	6
chr1	GPSM2	+	109427897	109461411	2
chr1	WDR47	-	109529302	109525231	2
chr1	SORT1	-	109888503	109865554	3
chr1	SORT1	-	109888503	109869614	2
chr1	SORT1	-	109888503	109883346	2
chr1	SORT1	-	109888500	109884636	2
chr1	CEPT1	+	111690264	111703918	8
chr1	ST7L	-	113159517	113098490	2
chr1	ST7L	-	113159517	113134147	4
chr1	CAPZA1	+	113196220	113202401	3
chr1	LRIG2	+	113633940	113643110	2
chr1	LRIG2	+	113635828	113637377	3
chr1	MAGI3	+	114214356	114216087	3
chr1	PHTF1	-	114254735	114248512	5
chr1	TRIM33	-	115007010	115005726	19
chr1	CSDE1	-	115267954	115262200	2
chr1	CSDE1	-	115280693	115262200	2
chr1	CSDE1	-	115280693	115276353	3
chr1	MAN1A2	+	117944808	117948267	38
chr1	MAN1A2	+	117944808	117957453	125
chr1	MAN1A2	+	117944808	117963271	288
chr1	MAN1A2	+	117944808	117984947	98
chr1	MAN1A2	+	117944808	117984957	2
chr1	MAN1A2	+	117944808	118009049	5
chr1	MAN1A2	+	117984853	118009049	2
chr1	MAN1A2	+	118003111	118045592	6
chr1	MAN1A2	+	118035769	118045592	2
chr1	GDAP2	-	118461358	118454616	4
chr1	POLR3C	-	145595220	145594039	3
chr1	RNF115	+	145640883	145650540	4
chr1	CHD1L	+	146724278	146731572	7
chr1	CHD1L	+	146731491	146739177	3
chr1	RP11-403I13.4	+	149239868	149255307	4
chr1	ANP32E	-	150204264	150202906	2
chr1	ARNT	-	150830936	150804294	2
chr1	PRUNE	+	150997087	150998149	2
chr1	SCNM1	+	151139410	151139890	2
chr1	VPS72	-	151156969	151150477	3
chr1	PIP5K1A	+	151204147	151205179	2
chr1	PI4KB	-	151288985	151288049	3
chr1	POGZ	-	151403317	151395873	4
chr1	POGZ	-	151403317	151400299	2
chr1	POGZ	-	151414681	151400299	7
chr1	SNX27	+	151611364	151641111	3
chr1	SNX27	+	151630711	151641111	3
chr1	ILF2	-	153641033	153636519	3
chr1	ILF2	-	153641033	153637696	8
chr1	INTS3	+	153734046	153737539	5
chr1	INTS3	+	153735204	153737539	2
chr1	UBAP2L	+	154207067	154207767	2
chr1	UBAP2L	+	154221715	154224129	2
chr1	UBAP2L	+	154223517	154224129	5
chr1	ADAR	-	154569743	154561027	3
chr1	ASH1L	-	155317695	155316174	2
chr1	ASH1L	-	155340774	155340295	2
chr1	ASH1L	-	155365344	155340295	7
chr1	ASH1L	-	155429689	155340295	2
chr1	ASH1L	-	155408859	155365250	2
chr1	ASH1L	-	155429689	155365250	4
chr1	ASH1L	-	155447749	155365250	4
chr1	ASH1L	-	155408859	155385535	3
chr1	ASH1L	-	155429689	155385535	8
chr1	ASH1L	-	155447749	155385535	3
chr1	ASH1L	-	155408859	155408118	21
chr1	ASH1L	-	155429689	155408118	45
chr1	ASH1L	-	155491409	155447677	2
chr1	ASH1L	-	155491409	155490891	2
chr1	MSTO1	+	155582209	155717687	8
chr1	YY1AP1	-	155649303	155640111	5
chr1	YY1AP1	-	155649303	155644801	8
chr1	YY1AP1	-	155650247	155644801	4
chr1	YY1AP1	-	155649303	155646339	31
chr1	YY1AP1	-	155650247	155646339	3
chr1	DAP3	+	155679564	155691471	2
chr1	DAP3	+	155686797	155695810	2
chr1	DAP3	+	155691308	155695810	2
chr1	DAP3	+	155695173	155695810	2
chr1	GON4L	-	155736500	155734791	9
chr1	GON4L	-	155743001	155740858	2
chr1	GON4L	-	155747611	155742857	2
chr1	GON4L	-	155753880	155747413	2
chr1	GON4L	-	155823597	155823067	33
chr1	SYT11	+	155836426	155838582	2
chr1	RIT1	-	155874595	155874102	4
chr1	KIAA0907	-	155895634	155891166	3
chr1	KIAA0907	-	155896947	155896467	2
chr1	CCT3	-	156304709	156290630	2
chr1	COPA	-	160302347	160293221	12
chr1	ATF6	+	161816239	161833102	3
chr1	PBX1	+	164776779	164790863	3
chr1	ALDH9A1	-	165652347	165648679	2
chr1	POU2F1	+	167301707	167307495	3
chr1	MPZL1	+	167734820	167742605	6
chr1	MPZL1	+	167734820	167745403	6
chr1	NME7	-	169256646	169199956	2
chr1	SLC19A2	-	169446995	169446393	2
chr1	C1orf112	+	169767998	169775229	2
chr1	C1orf112	+	169767998	169796340	2
chr1	KIFAP3	-	170001116	169947226	15
chr1	PRRC2C	+	171492360	171496983	3
chr1	PRRC2C	+	171492360	171502100	2
chr1	PRRC2C	+	171493960	171502100	3
chr1	PRRC2C	+	171537386	171544267	6
chr1	PRRC2C	+	171548493	171556890	3
chr1	SUCO	+	172520652	172526934	11
chr1	SUCO	+	172520652	172548407	6
chr1	SUCO	+	172520652	172560211	4
chr1	SUCO	+	172525009	172526934	3
chr1	SUCO	+	172525009	172539870	4
chr1	SUCO	+	172525009	172548407	5
chr1	SUCO	+	172525009	172560211	3
chr1	RC3H1	-	173962273	173930215	2
chr1	RC3H1	-	173962273	173961893	8
chr1	RFWD2	-	175958615	175956079	2
chr1	RFWD2	-	176015460	175996708	6
chr1	RFWD2	-	176105683	175996708	2
chr1	RFWD2	-	176105683	176012322	3
chr1	RFWD2	-	176105683	176050288	11
chr1	RFWD2	-	176118210	176050288	2
chr1	RFWD2	-	176145143	176118142	2
chr1	RFWD2	-	176153828	176118142	3
chr1	RFWD2	-	176153828	176132005	5
chr1	RASAL2	+	178092191	178094636	3
chr1	FAM20B	+	179033062	179033631	3
chr1	ABL2	-	179091002	179089325	3
chr1	ABL2	-	179102509	179100446	2
chr1	SOAT1	+	179306972	179310445	4
chr1	CEP350	+	179972309	179993717	2
chr1	CEP350	+	180010273	180017840	2
chr1	CEP350	+	180010273	180034407	3
chr1	CEP350	+	180031355	180034407	2
chr1	ACBD6	-	180382606	180366651	4
chr1	XPR1	+	180793889	180794480	6
chr1	STX6	-	180962561	180953813	49
chr1	STX6	-	180974599	180953813	3
chr1	RGL1	+	183711261	183775619	2
chr1	EDEM3	-	184681011	184675777	2
chr1	RNF2	+	185056684	185062408	5
chr1	SWT1	+	185183639	185200840	6
chr1	C1orf27	+	186375215	186388209	4
chr1	TROVE2	+	193038164	193046180	6
chr1	CDC73	+	193110980	193121574	4
chr1	CDC73	+	193202123	193205486	2
chr1	DENND1B	-	197643299	197621365	2
chr1	NEK7	+	198201683	198233365	3
chr1	KIF14	-	200561368	200550329	3
chr1	KIF14	-	200567549	200550329	3
chr1	KIF14	-	200583533	200572354	2
chr1	KIF14	-	200587966	200583446	2
chr1	CAMSAP2	+	200729967	200784772	7
chr1	IPO9	+	201816407	201817722	2
chr1	IPO9	+	201821232	201827681	2
chr1	IPO9	+	201821232	201828122	8
chr1	IPO9	+	201823723	201826322	4
chr1	IPO9	+	201832576	201840455	2
chr1	RNPEP	+	201970504	201972589	2
chr1	KDM5B	-	202727638	202711519	3
chr1	KDM5B	-	202733273	202724399	2
chr1	KDM5B	-	202742416	202729543	2
chr1	KDM5B	-	202746222	202742246	7
chr1	ATP2B4	+	203676137	203677232	12
chr1	SOX13	+	204082043	204086835	4
chr1	SOX13	+	204082043	204092932	3
chr1	SOX13	+	204085635	204086835	2
chr1	PIK3C2B	-	204439014	204437998	8
chr1	MDM4	+	204494612	204501374	2
chr1	ELK4	-	205593019	205585606	45
chr1	PLXNA2	-	208270228	208266131	5
chr1	PLXNA2	-	208391347	208383625	3
chr1	SYT14	+	210186978	210194599	2
chr1	LPGAT1	-	211966532	211952260	16
chr1	LPGAT1	-	211966532	211956571	4
chr1	DTL	+	212218002	212220759	6
chr1	FLVCR1	+	213037067	213046160	2
chr1	FLVCR1	+	213037067	213058738	3
chr1	FLVCR1	+	213037067	213061936	2
chr1	RPS6KC1	+	213251038	213290752	11
chr1	RPS6KC1	+	213290659	213303232	4
chr1	RPS6KC1	+	213302870	213341316	2
chr1	RPS6KC1	+	213302870	213349835	8
chr1	RPS6KC1	+	213414045	213416001	2
chr1	PROX1	+	214169812	214185058	7
chr1	KCNK2	+	215342542	215345526	16
chr1	KCTD3	+	215749244	215752480	6
chr1	GPATCH2	-	217787544	217783663	6
chr1	LYPLAL1	+	219352489	219385094	2
chr1	MARK1	+	220752696	220777479	2
chr1	TAF1A	-	222737467	222731473	2
chr1	RP11-452F19.3	+	222997226	223008557	2
chr1	DISP1	+	223101772	223116674	2
chr1	TP53BP2	-	223991154	223985917	2
chr1	WDR26	-	224612356	224592132	2
chr1	WDR26	-	224612356	224599129	2
chr1	DNAH14	+	225140372	225161855	18
chr1	DNAH14	+	225140372	225195246	8
chr1	DNAH14	+	225140372	225211567	3
chr1	DNAH14	+	225190485	225211567	3
chr1	DNAH14	+	225190485	225284941	2
chr1	DNAH14	+	225195115	225284941	2
chr1	DNAH14	+	225266909	225284941	2
chr1	DNAH14	+	225270251	225332330	2
chr1	ENAH	-	225755116	225742608	6
chr1	SDE2	-	226176089	226175597	4
chr1	LIN9	-	226488906	226453914	3
chr1	CDC42BPA	-	227204751	227192695	3
chr1	CDC42BPA	-	227335260	227327277	9
chr1	CDC42BPA	-	227400920	227381487	2
chr1	CDC42BPA	-	227441856	227381487	3
chr1	CDC42BPA	-	227504947	227381487	2
chr1	NUP133	-	229601266	229596358	3
chr1	GALNT2	+	230390964	230401113	2
chr1	COG2	+	230798887	230807386	9
chr1	COG2	+	230798887	230810870	5
chr1	TTC13	-	231097049	231079552	2
chr1	TTC13	-	231097049	231090079	7
chr1	GNPAT	+	231406504	231411942	2
chr1	EGLN1	-	231509845	231506308	2
chr1	TSNAX	+	231672959	231678357	6
chr1	DISC1	+	231930988	231954263	4
chr1	SIPA1L2	-	232568217	232551240	7
chr1	SIPA1L2	-	232568217	232561335	2
chr1	SIPA1L2	-	232607274	232596633	15
chr1	SIPA1L2	-	232619712	232596633	7
chr1	SIPA1L2	-	232651354	232596633	2
chr1	SIPA1L2	-	232651354	232649603	18
chr1	SIPA1L2	-	232669329	232649603	36
chr1	PCNXL2	-	233344435	233296029	3
chr1	PCNXL2	-	233372726	233334685	3
chr1	PCNXL2	-	233363117	233353645	2
chr1	PCNXL2	-	233372726	233353645	3
chr1	ARID4B	-	235346108	235338499	2
chr1	ARID4B	-	235424067	235409735	2
chr1	GGPS1	+	235498557	235506198	2
chr1	GGPS1	+	235505023	235506198	7
chr1	TBCE	+	235600637	235605197	2
chr1	TBCE	+	235600637	235606226	3
chr1	B3GALNT2	-	235658138	235643370	5
chr1	B3GALNT2	-	235659618	235643370	3
chr1	GPR137B	+	236332006	236343328	2
chr1	GPR137B	+	236332006	236347206	4
chr1	MTR	+	236969444	236979843	9
chr1	MTR	+	236969444	237001899	3
chr1	FMN2	+	240421245	240497529	3
chr1	FMN2	+	240421245	240519208	2
chr1	FMN2	+	240421245	240601510	2
chr1	SDCCAG8	+	243456393	243493994	3
chr1	SDCCAG8	+	243456393	243589860	3
chr1	SDCCAG8	+	243468015	243589860	4
chr1	SDCCAG8	+	243480057	243542165	2
chr1	SDCCAG8	+	243480057	243589860	4
chr1	SDCCAG8	+	243579004	243589860	9
chr1	AKT3	-	243736350	243708812	16
chr1	AKT3	-	243859018	243708812	3
chr1	AKT3	-	243859018	243727022	2
chr1	AKT3	-	243859018	243776973	5
chr1	AKT3	-	243828185	243800913	2
chr1	AKT3	-	244006584	243809195	4
chr1	AKT3	-	244006584	243846499	3
chr1	AKT3	-	244006584	243858893	4
chr1	EFCAB2	+	245165423	245180628	3
chr1	EFCAB2	+	245180544	245246990	4
chr1	SMYD3	-	246093239	246078832	5
chr1	SMYD3	-	246603426	246600450	2
chr1	CNST	+	246784731	246797889	3
chr1	AHCTF1	-	247081679	247076534	2
chr1	ZNF124	-	247323115	247302018	6
