chrom	gene	strand	startUpBSE	endDownBSE	coverage
chr1	LRIG2	+	113655101	113662145	3
chr1	MAGI3	+	114092137	114165616	7
chr1	MAGI3	+	114214356	114216087	2
chr1	HIPK1	+	114495388	114500913	2
chr1	TRIM33	-	115007010	115005726	18
chr1	MAN1A2	+	117944808	117948267	12
chr1	MAN1A2	+	117944808	117957453	65
chr1	MAN1A2	+	117944808	117963271	164
chr1	MAN1A2	+	117944808	117984947	67
chr1	MAN1A2	+	117944808	118009049	5
chr1	MAN1A2	+	118003111	118045592	2
chr1	POLR3C	-	145595220	145592633	4
chr1	RNF115	+	145646115	145663367	4
chr1	CHD1L	+	146724278	146731572	7
chr1	CHD1L	+	146724278	146763234	2
chr1	CHD1L	+	146747017	146757164	4
chr1	TARS2	+	150464887	150470223	2
chr1	SETDB1	+	150900180	150912450	4
chr1	GABPB2	+	151060666	151090615	2
chr1	PIP5K1A	-	151175751	151175176	2
chr1	PIP5K1A	+	151196721	151209239	3
chr1	PI4KB	-	151288985	151288049	4
chr1	POGZ	-	151414681	151400299	2
chr1	SNX27	+	151611364	151633338	2
chr1	ILF2	-	153641033	153637696	10
chr1	INTS3	+	153723571	153730239	3
chr1	INTS3	+	153734046	153737539	2
chr1	GATAD2B	-	153785928	153784207	3
chr1	TPM3	-	154145677	154142876	2
chr1	UBAP2L	+	154207067	154218851	2
chr1	UBAP2L	+	154213989	154218851	2
chr1	UBAP2L	+	154221715	154224129	2
chr1	UBAP2L	+	154223517	154224129	4
chr1	GBA	+	155212116	155214126	2
chr1	ASH1L	-	155365344	155340295	3
chr1	ASH1L	-	155408859	155385535	2
chr1	ASH1L	-	155408859	155408118	22
chr1	ASH1L	-	155429689	155408118	24
chr1	ASH1L	-	155491409	155490891	3
chr1	YY1AP1	-	155650247	155638418	2
chr1	YY1AP1	-	155649303	155640111	4
chr1	YY1AP1	-	155649303	155644801	5
chr1	YY1AP1	-	155649303	155646339	11
chr1	GON4L	-	155730432	155726749	3
chr1	GON4L	-	155736500	155734791	11
chr1	GON4L	-	155747611	155742857	2
chr1	GON4L	-	155753880	155747413	2
chr1	GON4L	-	155823597	155823067	29
chr1	KIAA0907	-	155899631	155896467	2
chr1	CCT3	-	156304709	156278994	2
chr1	AIM2	-	159043309	159032398	2
chr1	COPA	-	160302347	160293221	7
chr1	ATF6	+	161748034	161790951	2
chr1	PBX1	+	164776779	164790863	3
chr1	TADA1	-	166839091	166831440	2
chr1	POU2F1	+	167301707	167307495	2
chr1	MPZL1	+	167734820	167745403	5
chr1	DCAF6	+	167921038	167944253	2
chr1	KIFAP3	-	170001116	169947226	2
chr1	PRRC2C	+	171481171	171486953	2
chr1	PRRC2C	+	171537386	171544267	2
chr1	SUCO	+	172520652	172526934	8
chr1	SUCO	+	172520652	172548407	2
chr1	KLHL20	+	173702852	173703425	3
chr1	RC3H1	-	173962273	173961893	2
chr1	RFWD2	-	176015460	175956079	2
chr1	RFWD2	-	176105683	176050288	6
chr1	RFWD2	-	176105683	176085760	3
chr1	RASAL2	+	178092191	178094636	3
chr1	SOAT1	+	179304641	179312770	2
chr1	TOR1AIP2	-	179834989	179815242	2
chr1	CEP350	+	179955304	179966310	5
chr1	XPR1	+	180793889	180794480	3
chr1	STX6	-	180962561	180953813	17
chr1	STX6	-	180974599	180953813	9
chr1	RNF2	+	185056684	185062408	2
chr1	C1orf27	+	186375215	186388209	6
chr1	CDC73	+	193172925	193205486	4
chr1	ZBTB41	-	197161029	197141290	2
chr1	NEK7	+	198247091	198266370	2
chr1	KIF14	-	200561368	200550329	2
chr1	CAMSAP2	+	200729967	200784772	3
chr1	IPO9	+	201821232	201828122	2
chr1	RNPEP	+	201970504	201972589	4
chr1	PPP1R12B	+	202397983	202403896	4
chr1	KDM5B	-	202727638	202724399	3
chr1	KDM5B	-	202733273	202724399	2
chr1	ATP2B4	+	203676137	203677232	4
chr1	SOX13	+	204082043	204083733	2
chr1	SOX13	+	204085635	204086835	2
chr1	PIK3C2B	-	204439014	204437998	4
chr1	ELK4	-	205593019	205585606	14
chr1	CD46	+	207930359	207943707	2
chr1	PLXNA2	-	208391347	208383625	2
chr1	SYT14	+	210186978	210194599	3
chr1	LPGAT1	-	211966532	211952260	9
chr1	DTL	+	212218002	212220759	2
chr1	FLVCR1	+	213037067	213046160	5
chr1	FLVCR1	+	213037067	213058738	7
chr1	FLVCR1	+	213037067	213062599	2
chr1	FLVCR1	+	213046020	213068696	2
chr1	RPS6KC1	+	213251038	213290752	4
chr1	RPS6KC1	+	213302870	213349835	3
chr1	RPS6KC1	+	213341201	213349835	3
chr1	SMYD2	+	214478530	214510283	3
chr1	KCNK2	+	215342542	215345526	4
chr1	KCTD3	+	215749244	215752480	2
chr1	EPRS	-	220180680	220178590	2
chr1	DISP1	+	223163967	223165452	2
chr1	DNAH14	+	225140372	225156576	4
chr1	DNAH14	+	225140372	225161855	22
chr1	DNAH14	+	225140372	225195246	7
chr1	DNAH14	+	225140372	225211567	3
chr1	DNAH14	+	225226396	225284941	2
chr1	DNAH14	+	225339707	225373127	2
chr1	DNAH14	+	225418775	225454471	2
chr1	ENAH	-	225755116	225718256	2
chr1	ENAH	-	225755116	225742608	5
chr1	LIN9	-	226475498	226453234	2
chr1	CDC42BPA	-	227223308	227218109	2
chr1	CDC42BPA	-	227335260	227327277	2
chr1	ABCB10	-	229685181	229675203	2
chr1	COG2	+	230798887	230807386	4
chr1	COG2	+	230798887	230810870	3
chr1	TTC13	-	231097049	231079552	3
chr1	TTC13	-	231097049	231090079	2
chr1	GNPAT	+	231383053	231386889	2
chr1	SIPA1L2	-	232568217	232551240	2
chr1	SIPA1L2	-	232615476	232596633	2
chr1	SIPA1L2	-	232651354	232649603	23
chr1	SIPA1L2	-	232669329	232649603	26
chr1	PCNXL2	-	233297109	233270759	2
chr1	PCNXL2	-	233344435	233270759	3
chr1	PCNXL2	-	233372726	233270759	2
chr1	PCNXL2	-	233344435	233313548	2
chr1	PCNXL2	-	233372726	233334685	2
chr1	PCNXL2	-	233363117	233353645	2
chr1	PCNXL2	-	233372726	233353645	2
chr1	TBCE	+	235600637	235605197	4
chr1	B3GALNT2	-	235647831	235618871	2
chr1	GPR137B	+	236341714	236347206	2
chr1	HEATR1	-	236751343	236744522	2
chr1	MTR	+	236969444	236979843	2
chr1	KMO	-	241755422	241751515	2
chr1	CEP170	-	243388623	243319523	3
chr1	CEP170	-	243388623	243385026	2
chr1	SDCCAG8	+	243433394	243449699	2
chr1	SDCCAG8	+	243433394	243471479	2
chr1	SDCCAG8	+	243456393	243589860	3
chr1	SDCCAG8	+	243579004	243589860	3
chr1	AKT3	-	243736350	243708812	11
chr1	AKT3	-	243859018	243708812	5
chr1	AKT3	-	243859018	243776973	4
chr1	AKT3	-	244006584	243858893	4
chr1	C1orf101	+	244715624	244724447	2
chr1	CNST	+	246754814	246755243	2
chr1	CNST	+	246781560	246797889	2
chr1	ZNF124	-	247323115	247302018	2
chr1	ZNF124	-	247323115	247318868	82
chr1	ZNF124	-	247323169	247318868	5
chr1	ZNF124	-	247323115	247319708	203
chr1	ZNF124	-	247323115	247319966	4
chr1	ZNF124	-	247323115	247320302	14
chr1	ZNF124	-	247323115	247322308	6
chr10	ZMYND11	+	225934	267296	15
chr10	ZMYND11	+	225934	295028	2
chr10	PITRM1	-	3202522	3200232	2
chr10	FAM208B	+	5741488	5756170	6
chr10	FAM208B	+	5768848	5784489	5
chr10	GDI2	-	5842668	5808204	3
chr10	GDI2	-	5842668	5810176	5
chr10	GDI2	-	5842668	5815805	9
chr10	GDI2	-	5828013	5827105	2
chr10	GDI2	-	5842668	5827105	18
chr10	GDI2	-	5842668	5827815	2
chr10	GDI2	-	5842668	5836848	14
chr10	FBXO18	+	5944983	5969504	2
chr10	SFMBT2	-	7327916	7262373	3
chr10	SFMBT2	-	7327916	7285520	8
chr10	SFMBT2	-	7327916	7318854	7
chr10	SFMBT2	-	7423911	7318854	2
chr10	ATP5C1	+	7839010	7844817	17
chr10	USP6NL	-	11527910	11523769	5
chr10	USP6NL	-	11569566	11551594	2
chr10	UPF2	-	11994248	11978544	3
chr10	UPF2	-	12046726	12039671	2
chr10	UPF2	-	12056183	12039671	2
chr10	UPF2	-	12071523	12070744	2
chr10	DHTKD1	+	12123471	12133683	10
chr10	DHTKD1	+	12123471	12136270	8
chr10	DHTKD1	+	12123471	12143180	4
chr10	DHTKD1	+	12123471	12162266	15
chr10	CDC123	+	12257739	12280484	3
chr10	CAMK1D	+	12442015	12445368	7
chr10	CAMK1D	+	12856194	12858327	2
chr10	OPTN	+	13169745	13178897	5
chr10	MCM10	+	13214376	13214765	2
chr10	FRMD4A	-	13705509	13701323	2
chr10	FRMD4A	-	13717044	13705453	12
chr10	FRMD4A	-	13712528	13708097	3
chr10	SUV39H2	+	14938845	14939516	4
chr10	SUV39H2	+	14938845	14943261	3
chr10	FAM171A1	-	15326104	15317854	2
chr10	FAM188A	-	15889942	15858834	8
chr10	FAM188A	-	15889942	15863655	4
chr10	FAM188A	-	15889942	15875629	5
chr10	TRDMT1	-	17210916	17199440	3
chr10	NEBL	-	21250708	21234267	2
chr10	NEBL	-	21250708	21246660	4
chr10	MLLT10	+	21959378	21971186	2
chr10	DNAJC1	-	22209892	22171211	8
chr10	DNAJC1	-	22209892	22193451	3
chr10	PDSS1	+	26994215	27009288	2
chr10	ABI1	-	27059274	27047991	2
chr10	ANKRD26	-	27337908	27311487	5
chr10	ANKRD26	-	27337908	27326115	4
chr10	YME1L1	-	27425314	27420788	2
chr10	MASTL	+	27458873	27462188	3
chr10	MASTL	+	27458873	27470510	4
chr10	ARMC4	-	28233891	28223939	2
chr10	WAC	+	28872328	28884970	2
chr10	WAC	+	28903496	28906713	2
chr10	ZEB1	+	31644073	31676195	4
chr10	ZEB1	+	31644073	31676727	6
chr10	ZEB1	+	31644076	31676195	2
chr10	ZEB1	+	31661947	31676195	6
chr10	ZEB1	+	31661947	31750166	10
chr10	ZEB1	+	31661947	31791437	4
chr10	ARHGAP12	-	32199491	32197100	84
chr10	KIF5B	-	32326535	32323618	4
chr10	CCDC7	+	32740520	32762951	4
chr10	PARD3	-	34573173	34558585	16
chr10	PARD3	-	34591357	34558585	4
chr10	PARD3	-	34649187	34620045	3
chr10	PARD3	-	34673182	34648075	6
chr10	PARD3	-	34673182	34661426	4
chr10	CREM	+	35437296	35468204	3
chr10	CCNY	+	35805451	35819171	3
chr10	CSGALNACT2	+	43650345	43671480	6
chr10	MAPK8	+	49609655	49618211	5
chr10	SGMS1	-	52350007	52193236	7
chr10	SGMS1	-	52350007	52220433	2
chr10	PCDH15	-	56138702	56077031	2
chr10	SIRT1	+	69651160	69669199	2
chr10	HERC4	-	69773943	69726440	5
chr10	HERC4	-	69833443	69773783	2
chr10	HERC4	-	69804320	69785303	3
chr10	RUFY2	-	70154208	70152895	2
chr10	DNA2	-	70229920	70196768	5
chr10	DNA2	-	70229920	70218861	11
chr10	DNA2	-	70229920	70227880	30
chr10	SLC25A16	-	70263452	70246901	3
chr10	SLC25A16	-	70277022	70246901	2
chr10	TET1	+	70404455	70406762	28
chr10	TET1	+	70404455	70412351	3
chr10	TET1	+	70411603	70442730	4
chr10	TET1	+	70411603	70446464	2
chr10	CCAR1	+	70506918	70507323	2
chr10	CCAR1	+	70513609	70532856	2
chr10	CCAR1	+	70530963	70532856	3
chr10	DDX21	+	70719562	70720005	15
chr10	DDX21	+	70723047	70726959	2
chr10	SAR1A	-	71921687	71912019	4
chr10	SGPL1	+	72604230	72619256	2
chr10	DNAJB12	-	74100928	74100547	2
chr10	MICU1	-	74326552	74322653	3
chr10	ANXA7	-	75160615	75156277	6
chr10	PPP3CB	-	75239275	75227311	3
chr10	USP54	-	75336119	75331179	2
chr10	VCL	+	75830428	75834661	2
chr10	VCL	+	75830428	75854219	2
chr10	ADK	+	76002496	76074503	2
chr10	KAT6B	+	76598441	76603236	7
chr10	KAT6B	+	76602358	76603236	4
chr10	SAMD8	+	76910272	76910864	2
chr10	DLG5	-	79614128	79613112	3
chr10	CCSER2	+	86130770	86133571	12
chr10	CCSER2	+	86177527	86185649	3
chr10	CCSER2	+	86198038	86237420	3
chr10	CCSER2	+	86198268	86237420	8
chr10	WAPAL	-	88277848	88227036	2
chr10	WAPAL	-	88260500	88256958	3
chr10	FAM35A	+	88911107	88912636	3
chr10	FAM35A	+	88911107	88946957	3
chr10	PTEN	+	89624211	89693008	2
chr10	KIF20B	+	91478467	91486278	2
chr10	KIF20B	+	91511103	91522592	14
chr10	HECTD2	+	93185038	93221941	21
chr10	HECTD2	+	93185038	93261091	3
chr10	TNKS2	+	93579027	93611093	2
chr10	BTAF1	+	93751876	93768032	3
chr10	BTAF1	+	93754292	93757508	3
chr10	BTAF1	+	93754292	93768032	5
chr10	BTAF1	+	93756126	93768032	2
chr10	KIF11	+	94366022	94381230	2
chr10	EXOC6	+	94653106	94659401	9
chr10	EXOC6	+	94653106	94669388	3
chr10	EXOC6	+	94653106	94679807	7
chr10	PLCE1	+	96005703	96006378	2
chr10	TBC1D12	+	96201653	96234540	2
chr10	HELLS	+	96347986	96354611	2
chr10	HELLS	+	96347986	96367783	2
chr10	ZNF518A	+	97915083	97920158	12
chr10	TM9SF3	-	98325183	98303833	5
chr10	TM9SF3	-	98336586	98303833	4
chr10	LCOR	+	98667022	98711953	7
chr10	LCOR	+	98703870	98711953	5
chr10	ARHGAP19	-	99025882	99019159	5
chr10	EXOSC1	-	99197507	99196174	2
chr10	EXOSC1	-	99197507	99196948	3
chr10	EXOSC1	-	99198460	99196948	2
chr10	FAM178A	+	102675756	102685776	3
chr10	FAM178A	+	102683732	102685776	14
chr10	FAM178A	+	102683735	102685776	4
chr10	FAM178A	+	102697159	102703885	2
chr10	FBXW4	-	103436193	103427643	5
chr10	MGEA5	-	103567658	103552596	2
chr10	MGEA5	-	103570071	103552596	17
chr10	MGEA5	-	103573363	103552596	2
chr10	MGEA5	-	103573363	103557737	7
chr10	MGEA5	-	103570071	103558599	2
chr10	MGEA5	-	103573363	103558599	3
chr10	NOLC1	+	103916776	103917971	11
chr10	ARL3	-	104465246	104445573	2
chr10	PDCD11	+	105199503	105200607	3
chr10	SLK	+	105767935	105778666	5
chr10	ADD3	+	111883775	111890244	9
chr10	SMC3	+	112356156	112358048	16
chr10	RBM20	+	112537211	112559676	2
chr10	SHOC2	+	112723883	112745523	28
chr10	NHLRC2	+	115636280	115644139	2
chr10	ATRNL1	+	116879949	116889297	27
chr10	ATRNL1	+	116879949	116925405	9
chr10	ATRNL1	+	116879949	116931050	8
chr10	ATRNL1	+	116879949	117061553	4
chr10	ATRNL1	+	116975455	117093929	4
chr10	ATRNL1	+	117221451	117228839	11
chr10	ATRNL1	+	117221451	117278834	3
chr10	GFRA1	-	117856275	117849252	5
chr10	CACUL1	-	120467099	120445495	2
chr10	CACUL1	-	120489922	120460818	3
chr10	EIF3A	-	120833449	120828958	4
chr10	EIF3A	-	120833449	120832402	2
chr10	TIAL1	-	121340050	121335203	3
chr10	TIAL1	-	121347760	121338238	2
chr10	MCMBP	-	121609088	121602766	2
chr10	FGFR2	-	123325218	123298106	3
chr10	ATE1	-	123683844	123629521	2
chr10	ATE1	-	123673408	123670421	5
chr10	CHST15	-	125806240	125798031	2
chr10	FAM53B	-	126370948	126370176	5
chr10	FAM53B	-	126395456	126370176	2
chr10	ZRANB1	+	126631026	126631876	26
chr10	ZRANB1	+	126631026	126650977	2
chr10	ZRANB1	+	126631026	126655350	3
chr10	CTBP2	-	126776888	126727566	2
chr10	CTBP2	-	126799662	126727566	3
chr10	CTBP2	-	126811437	126727566	3
chr10	CTBP2	-	126799662	126776760	2
chr10	CTBP2	-	126811437	126799559	2
chr10	DOCK1	+	128768966	128788867	9
chr10	DOCK1	+	128768966	128798571	9
chr10	DOCK1	+	128768966	128860040	5
chr10	DOCK1	+	128768966	128908618	4
chr10	DOCK1	+	128768966	128926028	4
chr10	DOCK1	+	128795012	128797699	3
chr10	DOCK1	+	128829914	128836080	2
chr10	GLRX3	+	131964771	131969900	2
chr11	NAP1L4	-	2993473	2991033	3
chr11	NUP98	-	3774638	3756421	6
chr11	APBB1	-	6425052	6422219	2
chr11	STK33	-	8486369	8435042	11
chr11	STK33	-	8486369	8457041	4
chr11	DENND5A	-	9192324	9171628	2
chr11	DENND5A	-	9229179	9215041	6
chr11	DENND5A	-	9229179	9225207	4
chr11	SWAP70	+	9735013	9754257	2
chr11	SBF2	-	10015545	9989888	2
chr11	EIF4G2	-	10827594	10824577	3
chr11	USP47	+	11895347	11901927	3
chr11	USP47	+	11901724	11919240	3
chr11	TEAD1	+	12785726	12785981	3
chr11	BTBD10	-	13443385	13424715	7
chr11	BTBD10	-	13443385	13435077	15
chr11	BTBD10	-	13466728	13435077	4
chr11	PDE3B	+	14793483	14810788	8
chr11	OR7E14P	+	17042020	17048529	2
chr11	PIK3C2A	-	17167489	17153463	2
chr11	PIK3C2A	-	17191353	17190224	4
chr11	NUCB2	+	17316871	17323417	2
chr11	SAAL1	-	18111057	18105082	2
chr11	HPS5	-	18314523	18312989	11
chr11	PRMT3	+	20424465	20448411	3
chr11	LGR4	-	27414065	27403735	4
chr11	KIF18A	-	28113060	28080473	2
chr11	KIF18A	-	28113060	28098554	2
chr11	QSER1	+	32948703	32956981	34
chr11	CSTF3	-	33127610	33113817	2
chr11	CSTF3	-	33182934	33163213	2
chr11	HIPK3	+	33307959	33309057	156
chr11	CAPRIN1	+	34093273	34098189	10
chr11	CAPRIN1	+	34101175	34111003	3
chr11	CAPRIN1	+	34111726	34113603	6
chr11	APIP	-	34910416	34904223	2
chr11	PDHX	+	34978931	34999729	11
chr11	PDHX	+	34978931	35006275	3
chr11	LDLRAD3	+	36248635	36248980	11
chr11	PRR5L	+	36415396	36440853	2
chr11	LRRC4C	-	40585128	40578861	2
chr11	LRRC4C	-	41244558	41244347	11
