chrom	gene	strand	startUpBSE	endDownBSE	coverage
chr1	RPAP2	+	92798948	92846430	5
chr1	EVI5	-	93101893	93029199	2
chr1	EVI5	-	93101893	93070864	3
chr1	EVI5	-	93170301	93142715	7
chr1	BCAR3	-	94033408	94032836	3
chr1	DNTTIP2	-	94343418	94341824	9
chr1	GCLM	-	94367225	94360170	6
chr1	ABCD3	+	94924163	94946162	4
chr1	ABCD3	+	94924163	94948795	2
chr1	ABCD3	+	94924163	94956803	2
chr1	ABCD3	+	94953098	94956803	4
chr1	ABCD3	+	94953098	94972198	2
chr1	TMEM56	+	95609447	95616975	2
chr1	PTBP2	+	97216981	97236407	2
chr1	PTBP2	+	97216981	97250810	2
chr1	PTBP2	+	97235259	97250810	4
chr1	SNX7	+	99156631	99167459	2
chr1	CDC14A	+	100960374	100964818	2
chr1	SLC30A7	+	101372408	101387397	6
chr1	SLC30A7	+	101379219	101387397	2
chr1	COL11A1	-	103496800	103487263	2
chr1	NTNG1	+	107866904	107867544	5
chr1	SLC25A24	-	108728576	108697605	2
chr1	SARS	+	109773500	109774408	2
chr1	SORT1	-	109888503	109859472	2
chr1	SORT1	-	109888503	109884636	3
chr1	CEPT1	+	111690264	111703918	3
chr1	ST7L	-	113159517	113098490	3
chr1	ST7L	-	113126748	113119608	3
chr1	ST7L	-	113140708	113119608	2
chr1	LRIG2	+	113635828	113659058	4
chr1	PHTF1	-	114249344	114246703	3
chr1	PHTF1	-	114301355	114267381	2
chr1	RSBN1	-	114320430	114319832	2
chr1	HIPK1	+	114483004	114484081	2
chr1	TRIM33	-	115007010	115005726	15
chr1	CSDE1	-	115280693	115276353	3
chr1	MAN1A2	+	117944808	117948267	13
chr1	MAN1A2	+	117944808	117957453	58
chr1	MAN1A2	+	117944808	117963271	171
chr1	MAN1A2	+	117944808	117984947	52
chr1	MAN1A2	+	117944808	118009049	10
chr1	GDAP2	-	118461358	118454616	2
chr1	RNF115	+	145646115	145687091	2
chr1	CHD1L	+	146724278	146731572	6
chr1	CHD1L	+	146747017	146757164	6
chr1	RP11-403I13.4	+	149239868	149255307	3
chr1	RPRD2	+	150413399	150416853	2
chr1	RPRD2	+	150413399	150418877	2
chr1	RPRD2	+	150416727	150418877	4
chr1	SETDB1	+	150933039	150934634	3
chr1	PRUNE	+	150997087	150998149	3
chr1	GABPB2	+	151060666	151090615	5
chr1	VPS72	-	151156969	151150477	3
chr1	PIP5K1A	+	151196721	151205179	2
chr1	PI4KB	-	151288985	151288049	3
chr1	POGZ	-	151403317	151395873	3
chr1	POGZ	-	151414681	151395873	2
chr1	ILF2	-	153641033	153637696	7
chr1	INTS3	+	153732787	153737539	3
chr1	INTS3	+	153734046	153737539	2
chr1	GATAD2B	-	153785928	153784207	8
chr1	UBAP2L	+	154223517	154224129	6
chr1	ASH1L	-	155365344	155340295	4
chr1	ASH1L	-	155385714	155348072	2
chr1	ASH1L	-	155429689	155365250	2
chr1	ASH1L	-	155408859	155408118	14
chr1	ASH1L	-	155429689	155408118	22
chr1	ASH1L	-	155452240	155408118	2
chr1	ASH1L	-	155491409	155490891	3
chr1	MSTO1	+	155582209	155717687	6
chr1	YY1AP1	-	155649303	155640111	2
chr1	YY1AP1	-	155649303	155644801	9
chr1	YY1AP1	-	155649303	155646339	8
chr1	YY1AP1	-	155650247	155646339	2
chr1	DAP3	+	155686797	155695810	2
chr1	DAP3	+	155691308	155695810	4
chr1	DAP3	+	155695173	155695810	3
chr1	GON4L	-	155737332	155731981	2
chr1	GON4L	-	155736500	155734791	4
chr1	GON4L	-	155747611	155737216	2
chr1	GON4L	-	155796819	155790397	3
chr1	GON4L	-	155823597	155823067	15
chr1	SYT11	+	155837756	155838582	2
chr1	RIT1	-	155874595	155874102	2
chr1	CCT3	-	156304709	156294763	3
chr1	COPA	-	160302347	160293221	7
chr1	ATF6	+	161816239	161833102	5
chr1	PBX1	+	164776779	164790863	5
chr1	UCK2	+	165859441	165865569	3
chr1	TADA1	-	166833158	166831440	2
chr1	ILDR2	-	166927338	166925970	2
chr1	MPZL1	+	167734820	167745403	6
chr1	DCAF6	+	167935867	167944253	3
chr1	SFT2D2	+	168200752	168208398	4
chr1	PRRC2C	+	171481171	171491398	2
chr1	PRRC2C	+	171492360	171496983	2
chr1	PRRC2C	+	171537386	171544267	5
chr1	PRRC2C	+	171548493	171553665	4
chr1	METTL13	+	171752880	171763667	2
chr1	SUCO	+	172520652	172526934	4
chr1	SUCO	+	172520652	172560211	4
chr1	SUCO	+	172525009	172526934	2
chr1	RC3H1	-	173962273	173949947	3
chr1	RC3H1	-	173962273	173961893	4
chr1	RABGAP1L	+	174219708	174247917	2
chr1	RFWD2	-	176015460	175996708	2
chr1	RFWD2	-	176105683	176012322	5
chr1	RFWD2	-	176085817	176050288	2
chr1	RFWD2	-	176105683	176050288	4
chr1	RFWD2	-	176118210	176050288	2
chr1	RFWD2	-	176105683	176085760	3
chr1	RFWD2	-	176153828	176132005	4
chr1	FAM20B	+	179012850	179023773	5
chr1	ABL2	-	179091002	179087722	3
chr1	ABL2	-	179091002	179089325	5
chr1	SOAT1	+	179304641	179312770	3
chr1	SOAT1	+	179306972	179310445	3
chr1	CEP350	+	179955304	179966310	2
chr1	CEP350	+	179965688	179966310	5
chr1	CEP350	+	179972309	179975702	2
chr1	XPR1	+	180793889	180794480	3
chr1	XPR1	+	180793889	180805852	2
chr1	STX6	-	180962561	180945254	2
chr1	STX6	-	180962561	180953813	19
chr1	STX6	-	180974599	180953813	2
chr1	C1orf21	+	184446599	184588764	2
chr1	TPR	-	186313222	186312458	3
chr1	CDC73	+	193110980	193121574	3
chr1	NEK7	+	198201683	198233365	3
chr1	KIF14	-	200561368	200550329	5
chr1	KIF14	-	200567549	200550329	2
chr1	KIF14	-	200562897	200558345	2
chr1	KIF14	-	200587966	200583446	2
chr1	CAMSAP2	+	200729967	200784772	5
chr1	IPO9	+	201816407	201817722	5
chr1	IPO9	+	201823723	201826322	4
chr1	RNPEP	+	201969030	201972589	2
chr1	RNPEP	+	201970504	201972589	2
chr1	KDM5B	-	202727638	202724399	2
chr1	KDM5B	-	202733273	202724399	3
chr1	KDM5B	-	202746222	202742246	3
chr1	ATP2B4	+	203676137	203677232	3
chr1	PIK3C2B	-	204439014	204437998	6
chr1	ELK4	-	205593019	205585606	25
chr1	NUCKS1	-	205698749	205688655	2
chr1	CD46	+	207930359	207933069	2
chr1	CD46	+	207930359	207940540	3
chr1	PLXNA2	-	208270228	208266131	3
chr1	PLXNA2	-	208391347	208315674	2
chr1	PLXNA2	-	208391347	208383625	4
chr1	TRAF5	+	211526581	211527809	2
chr1	LPGAT1	-	211966532	211952260	6
chr1	LPGAT1	-	211966532	211956571	3
chr1	INTS7	-	212194554	212179981	4
chr1	DTL	+	212273594	212276294	2
chr1	FLVCR1	+	213037067	213046160	3
chr1	FLVCR1	+	213037067	213061936	2
chr1	FLVCR1	+	213046020	213062599	2
chr1	RPS6KC1	+	213251038	213290752	2
chr1	RPS6KC1	+	213251038	213303232	2
chr1	RPS6KC1	+	213290659	213303232	2
chr1	RPS6KC1	+	213302870	213349835	2
chr1	RPS6KC1	+	213403840	213436159	2
chr1	KCTD3	+	215749244	215752480	4
chr1	KCTD3	+	215759838	215768813	3
chr1	GPATCH2	-	217787544	217783663	4
chr1	IARS2	+	220275471	220276119	2
chr1	TAF1A	-	222737467	222731473	3
chr1	CAPN2	+	223946972	223959941	4
chr1	PARP1	-	224149975	224142179	2
chr1	DEGS1	+	224377279	224378021	2
chr1	DNAH14	+	225140372	225156576	9
chr1	DNAH14	+	225140372	225161855	21
chr1	DNAH14	+	225140372	225195246	8
chr1	DNAH14	+	225140372	225284941	4
chr1	DNAH14	+	225140387	225161855	2
chr1	DNAH14	+	225190485	225211567	4
chr1	CDC42BPA	-	227223308	227213756	2
chr1	CDC42BPA	-	227335260	227327277	6
chr1	CDC42BPA	-	227504947	227327277	2
chr1	CDC42BPA	-	227504947	227348244	2
chr1	COG2	+	230798887	230807386	2
chr1	COG2	+	230798887	230810870	4
chr1	TTC13	-	231097049	231081135	2
chr1	TTC13	-	231097049	231090079	7
chr1	TSNAX	+	231672959	231678357	2
chr1	SIPA1L2	-	232607274	232596633	5
chr1	SIPA1L2	-	232651354	232626620	2
chr1	SIPA1L2	-	232651354	232649603	19
chr1	SIPA1L2	-	232669329	232649603	16
chr1	PCNXL2	-	233372726	233334685	6
chr1	PCNXL2	-	233363117	233353645	7
chr1	PCNXL2	-	233372726	233353645	7
chr1	GGPS1	+	235505023	235506198	3
chr1	TBCE	+	235600637	235606226	2
chr1	B3GALNT2	-	235659618	235643370	2
chr1	GPR137B	+	236332006	236347206	3
chr1	GPR137B	+	236341714	236347206	3
chr1	MTR	+	236969444	236979843	4
chr1	MTR	+	237023133	237026854	2
chr1	FMN2	+	240421245	240519208	4
chr1	EXO1	+	242013711	242048809	2
chr1	AKT3	-	243736350	243708812	6
chr1	AKT3	-	243859018	243708812	5
chr1	AKT3	-	243859018	243776973	5
chr1	AKT3	-	243859018	243800913	2
chr1	EFCAB2	+	245180544	245246990	5
chr1	SMYD3	-	246357265	246350045	2
chr1	CNST	+	246754814	246755243	2
chr1	ZNF124	-	247323115	247302018	4
chr1	ZNF124	-	247323115	247318868	51
chr1	ZNF124	-	247323169	247318868	3
chr1	ZNF124	-	247323115	247319708	182
chr1	ZNF124	-	247323115	247320302	8
chr1	ZNF496	-	247473758	247471777	2
chr10	ZMYND11	+	225934	267296	12
chr10	ZMYND11	+	225934	295028	5
chr10	DIP2C	-	461828	454866	6
chr10	LARP4B	-	890995	875325	2
chr10	WDR37	+	1118056	1123943	3
chr10	WDR37	+	1118056	1126416	3
chr10	FAM208B	+	5741488	5756170	6
chr10	GDI2	-	5842668	5815805	10
chr10	GDI2	-	5842668	5827105	9
chr10	GDI2	-	5842668	5827815	5
chr10	GDI2	-	5842668	5836848	16
chr10	RBM17	+	6139011	6147060	2
chr10	SFMBT2	-	7327916	7262373	2
chr10	SFMBT2	-	7318951	7285520	2
chr10	SFMBT2	-	7327916	7285520	6
chr10	SFMBT2	-	7327916	7290510	2
chr10	SFMBT2	-	7327916	7318854	8
chr10	ATP5C1	+	7839010	7844817	19
chr10	USP6NL	-	11527910	11523769	3
chr10	USP6NL	-	11569566	11523769	4
chr10	UPF2	-	12056183	12021056	2
chr10	UPF2	-	12056183	12039671	11
chr10	DHTKD1	+	12123471	12126750	3
chr10	DHTKD1	+	12123471	12129728	3
chr10	DHTKD1	+	12123471	12133683	11
chr10	DHTKD1	+	12123471	12136270	13
chr10	DHTKD1	+	12123471	12143180	6
chr10	DHTKD1	+	12123471	12150014	2
chr10	DHTKD1	+	12123471	12155063	2
chr10	DHTKD1	+	12123471	12162266	10
chr10	DHTKD1	+	12136072	12162266	4
chr10	DHTKD1	+	12139683	12162266	2
chr10	DHTKD1	+	12159672	12162266	2
chr10	CDC123	+	12272947	12280484	3
chr10	CAMK1D	+	12442015	12445368	6
chr10	CAMK1D	+	12856194	12858327	2
chr10	OPTN	+	13169745	13178897	2
chr10	MCM10	+	13214376	13228280	2
chr10	MCM10	+	13233299	13234568	2
chr10	FRMD4A	-	13717044	13701323	2
chr10	FRMD4A	-	13712528	13705453	3
chr10	FRMD4A	-	13717044	13705453	7
chr10	SUV39H2	+	14938845	14939516	2
chr10	FAM188A	-	15885271	15858834	2
chr10	FAM188A	-	15889942	15858834	4
chr10	FAM188A	-	15889942	15863655	4
chr10	FAM188A	-	15889942	15875629	4
chr10	RSU1	-	16824083	16794538	3
chr10	TRDMT1	-	17210916	17199440	2
chr10	VIM	+	17275586	17278378	26
chr10	STAM	+	17746430	17747740	2
chr10	NEBL	-	21248931	21102868	2
chr10	NEBL	-	21158770	21129668	2
chr10	NEBL	-	21188379	21148642	2
chr10	NEBL	-	21188379	21169723	3
chr10	NEBL	-	21250708	21234267	3
chr10	NEBL	-	21250708	21246660	3
chr10	MLLT10	+	21962279	22002879	2
chr10	MLLT10	+	22002701	22016857	5
chr10	DNAJC1	-	22209892	22171211	4
chr10	DNAJC1	-	22209892	22193451	7
chr10	ARHGAP21	-	24924032	24908402	2
chr10	ANKRD26	-	27337908	27311487	5
chr10	YME1L1	-	27410377	27406505	2
chr10	MASTL	+	27456031	27460012	2
chr10	MASTL	+	27458873	27460012	2
chr10	MASTL	+	27458873	27462188	5
chr10	RAB18	+	27821436	27822923	2
chr10	WAC	+	28872328	28884970	3
chr10	SVIL	-	29858241	29839526	2
chr10	ZEB1	+	31644073	31676727	4
chr10	ZEB1	+	31644076	31676195	2
chr10	ZEB1	+	31661947	31676195	6
chr10	ZEB1	+	31661947	31676727	10
chr10	ZEB1	+	31661947	31750166	5
chr10	ZEB1	+	31661947	31791437	5
chr10	ZEB1	+	31662051	31750166	4
chr10	ZEB1	+	31749966	31791437	4
chr10	ARHGAP12	-	32199491	32197100	71
chr10	KIF5B	-	32326535	32323618	3
chr10	CCDC7	+	32740520	32762951	5
chr10	CCDC7	+	32740520	32770710	3
chr10	C10ORF68	+	33093943	33113532	2
chr10	PARD3	-	34573173	34558585	12
chr10	PARD3	-	34649187	34606035	2
chr10	PARD3	-	34673182	34648075	2
chr10	PARD3	-	34673182	34661426	2
chr10	PARD3	-	34806087	34739245	2
chr10	PARD3	-	34806087	34759013	3
chr10	CUL2	-	35320547	35302627	2
chr10	CUL2	-	35360267	35349802	2
chr10	CCNY	+	35805451	35819171	3
chr10	CSGALNACT2	+	43650345	43654379	5
chr10	CSGALNACT2	+	43650345	43671480	4
chr10	MARCH8	-	46048652	46028558	2
chr10	MAPK8	+	49609655	49613024	3
chr10	MAPK8	+	49609655	49618211	4
chr10	SGMS1	-	52350007	52193236	5
chr10	SGMS1	-	52350007	52220433	3
chr10	ANK3	-	61874089	61865663	4
chr10	JMJD1C	-	64944498	64936057	2
chr10	SIRT1	+	69647175	69651312	3
chr10	HERC4	-	69773943	69726440	2
chr10	HERC4	-	69797926	69726440	3
chr10	HERC4	-	69773943	69748420	2
chr10	HERC4	-	69804320	69773783	2
chr10	HERC4	-	69804320	69785303	3
chr10	RUFY2	-	70164601	70105764	2
chr10	RUFY2	-	70145885	70115110	2
chr10	RUFY2	-	70161494	70153832	2
chr10	DNA2	-	70225569	70190193	3
chr10	DNA2	-	70229920	70218861	11
chr10	DNA2	-	70229920	70227880	42
chr10	SLC25A16	-	70276600	70246901	2
chr10	TET1	+	70404455	70406762	18
chr10	TET1	+	70404455	70412351	3
chr10	TET1	+	70411603	70442730	6
chr10	CCAR1	+	70482212	70532856	4
chr10	CCAR1	+	70530963	70532856	2
chr10	DDX50	+	70665982	70679737	2
chr10	DDX21	+	70719562	70720005	6
chr10	DDX21	+	70719562	70721913	2
chr10	DDX21	+	70723047	70726959	4
chr10	TSPAN15	+	71243447	71258152	3
chr10	SAR1A	-	71920825	71912019	2
chr10	SGPL1	+	72604230	72619256	2
chr10	DNAJB12	-	74100928	74100547	4
chr10	ANXA7	-	75160615	75156277	5
chr10	PPP3CB	-	75239275	75206250	2
chr10	ADK	+	76153899	76158337	2
chr10	KAT6B	+	76598441	76603236	6
chr10	KAT6B	+	76602358	76603236	2
chr10	KAT6B	+	76729418	76748870	2
chr10	SAMD8	+	76910272	76910864	2
chr10	CCSER2	+	86130770	86133571	7
chr10	CCSER2	+	86177527	86185649	3
chr10	CCSER2	+	86177527	86198463	4
chr10	CCSER2	+	86198038	86237420	3
chr10	CCSER2	+	86198268	86237420	7
chr10	WAPAL	-	88221044	88205999	4
chr10	WAPAL	-	88233730	88211724	3
chr10	WAPAL	-	88233730	88230749	2
chr10	WAPAL	-	88277848	88277328	2
chr10	FAM35A	+	88911107	88912636	3
chr10	ATAD1	-	89536184	89527430	2
chr10	PTEN	+	89624211	89693008	9
chr10	PTEN	+	89638683	89693008	2
chr10	KIF20B	+	91511103	91522592	4
chr10	HECTD2	+	93185038	93221941	24
chr10	HECTD2	+	93185038	93245060	2
chr10	HECTD2	+	93185038	93261091	3
chr10	TNKS2	+	93579027	93602148	2
chr10	BTAF1	+	93711160	93726514	2
chr10	BTAF1	+	93751876	93768032	5
chr10	BTAF1	+	93754292	93768032	7
chr10	BTAF1	+	93756126	93757508	2
chr10	BTAF1	+	93756126	93768032	4
chr10	BTAF1	+	93768586	93768965	3
chr10	KIF11	+	94396941	94399657	2
chr10	KIF11	+	94396941	94405399	5
chr10	KIF11	+	94396941	94410274	2
chr10	EXOC6	+	94653106	94659401	10
chr10	EXOC6	+	94653106	94679807	7
chr10	EXOC6	+	94733810	94757372	2
chr10	MYOF	-	95148911	95140976	3
chr10	FRA10AC1	-	95447206	95436410	4
chr10	PLCE1	+	95790440	95792009	2
chr10	PLCE1	+	96005703	96006378	4
chr10	HELLS	+	96347986	96354611	7
chr10	ZNF518A	+	97915083	97920158	6
chr10	TM9SF3	-	98336586	98303833	5
chr10	LCOR	+	98618049	98667504	2
chr10	LCOR	+	98703870	98711953	5
chr10	EXOSC1	-	99197507	99196174	2
chr10	EXOSC1	-	99197507	99196948	6
chr10	R3HCC1L	+	99915850	99923154	2
chr10	R3HCC1L	+	99946224	99969656	3
chr10	R3HCC1L	+	99967858	99971105	3
chr10	FAM178A	+	102683732	102685776	12
chr10	FAM178A	+	102683735	102685776	2
chr10	FBXW4	-	103436193	103432672	2
chr10	MGEA5	-	103560157	103552596	2
chr10	MGEA5	-	103567658	103552596	2
chr10	MGEA5	-	103570071	103552596	9
chr10	MGEA5	-	103570071	103557737	5
chr10	MGEA5	-	103570071	103558599	4
chr10	MGEA5	-	103573363	103558599	2
chr10	LDB1	-	103871293	103868786	2
chr10	NOLC1	+	103916776	103917971	7
chr10	PCGF6	-	105108756	105106995	3
chr10	PDCD11	+	105199503	105200607	2
chr10	SLK	+	105767935	105778666	4
chr10	ADD3	+	111883775	111890244	3
chr10	SMC3	+	112356156	112358048	23
chr10	RBM20	+	112540559	112559676	2
chr10	SHOC2	+	112723883	112745523	13
