chrom	gene	strand	startUpBSE	endDownBSE	coverage
chr1	HP1BP3	-	21103243	21091870	2
chr1	HP1BP3	-	21106404	21091870	3
chr1	HP1BP3	-	21100103	21097423	5
chr1	HP1BP3	-	21102498	21102217	4
chr1	EIF4G3	-	21191755	21167349	3
chr1	EIF4G3	-	21231464	21220010	4
chr1	EIF4G3	-	21268823	21220010	9
chr1	EIF4G3	-	21268823	21231376	10
chr1	EIF4G3	-	21299592	21276496	2
chr1	EIF4G3	-	21307720	21276496	4
chr1	EIF4G3	-	21329301	21276496	3
chr1	EIF4G3	-	21307720	21295967	22
chr1	EIF4G3	-	21308901	21295967	2
chr1	EIF4G3	-	21329301	21295967	14
chr1	EIF4G3	-	21329301	21306827	4
chr1	EIF4G3	-	21329301	21324094	5
chr1	EIF4G3	-	21377487	21324094	4
chr1	EIF4G3	-	21437876	21324094	4
chr1	EIF4G3	-	21437876	21329206	3
chr1	EIF4G3	-	21437876	21377359	5
chr1	USP48	-	22021714	22007301	2
chr1	USP48	-	22048257	22041882	3
chr1	USP48	-	22050588	22041882	3
chr1	USP48	-	22056325	22047529	2
chr1	USP48	-	22084276	22062939	3
chr1	USP48	-	22078108	22073560	2
chr1	USP48	-	22084276	22073560	4
chr1	CDC42	+	22404922	22413359	5
chr1	ZBTB40	+	22816373	22818026	11
chr1	EPHB2	+	23107914	23111569	8
chr1	KDM1A	+	23356962	23370979	3
chr1	KDM1A	+	23356962	23377013	32
chr1	KDM1A	+	23356962	23385660	12
chr1	KDM1A	+	23356962	23366927	2
chr1	TCEA3	-	23745632	23735157	5
chr1	TCEB3	+	24077335	24079008	3
chr1	HMGCL	-	24147083	24140680	4
chr1	TMEM50A	+	25666965	25678184	2
chr1	TMEM50A	+	25666965	25679465	2
chr1	TMEM57	+	25773253	25783322	2
chr1	TMEM57	+	25773253	25785383	2
chr1	TMEM57	+	25775299	25783322	4
chr1	CEP85	+	26584088	26586293	6
chr1	DHDDS	+	26772807	26786635	2
chr1	ARID1A	+	27056142	27059283	29
chr1	NUDC	+	27269151	27269556	19
chr1	SLC9A1	-	27436268	27432376	2
chr1	WASF2	-	27755443	27741327	2
chr1	STX12	+	28116073	28120143	3
chr1	PPP1R8	+	28167525	28169841	3
chr1	EYA3	-	28384605	28354300	2
chr1	EYA3	-	28384605	28362055	8
chr1	PHACTR4	+	28733921	28734646	2
chr1	PHACTR4	+	28785596	28793279	2
chr1	PHACTR4	+	28800066	28800663	3
chr1	PHACTR4	+	28800066	28802803	3
chr1	TAF12	-	28948677	28931884	5
chr1	TAF12	-	28948677	28944465	2
chr1	GMEB1	+	29010095	29030841	3
chr1	YTHDF2	+	29068915	29070498	13
chr1	EPB41	+	29313943	29314417	11
chr1	EPB41	+	29313943	29323831	12
chr1	EPB41	+	29313943	29344954	2
chr1	EPB41	+	29319842	29344954	4
chr1	EPB41	+	29338377	29365938	2
chr1	EPB41	+	29362338	29365938	6
chr1	EPB41	+	29362338	29379824	2
chr1	EPB41	+	29362338	29391670	2
chr1	EPB41	+	29379616	29424447	2
chr1	SRSF4	-	29481422	29474592	6
chr1	SRSF4	-	29481422	29481208	5
chr1	PUM1	-	31454252	31437521	4
chr1	PUM1	-	31468067	31465237	29
chr1	PUM1	-	31479946	31465237	5
chr1	PUM1	-	31479949	31465237	18
chr1	PUM1	-	31479949	31478700	5
chr1	PUM1	-	31532424	31528160	2
chr1	PUM1	-	31532424	31532051	3
chr1	NKAIN1	-	31661034	31656664	2
chr1	ZCCHC17	+	31810022	31821821	4
chr1	PTP4A2	-	32385259	32373262	2
chr1	PTP4A2	-	32385259	32381496	53
chr1	KHDRBS1	+	32495899	32498935	4
chr1	KHDRBS1	+	32495899	32504220	2
chr1	KHDRBS1	+	32495899	32510991	5
chr1	KHDRBS1	+	32502511	32504220	3
chr1	KHDRBS1	+	32502511	32505174	2
chr1	HDAC1	+	32792540	32793278	3
chr1	RP1-27O5.3	+	33058532	33059355	5
chr1	RP1-27O5.3	+	33058532	33060824	3
chr1	RBBP4	+	33133826	33146215	2
chr1	S100PBP	+	33290914	33295668	3
chr1	S100PBP	+	33290914	33318767	2
chr1	RNF19B	-	33415375	33403998	2
chr1	RNF19B	-	33415375	33407853	2
chr1	RNF19B	-	33415375	33413823	14
chr1	AK2	-	33480195	33478808	2
chr1	ZNF362	+	33760538	33760906	14
chr1	SFPQ	-	35653691	35643590	2
chr1	ZMYM4	+	35790961	35827390	2
chr1	ZMYM4	+	35824526	35827390	43
chr1	ZMYM4	+	35824526	35836228	3
chr1	ZMYM4	+	35846860	35847359	3
chr1	ZMYM4	+	35846860	35852879	3
chr1	ZMYM4	+	35846860	35854683	12
chr1	ZMYM4	+	35846860	35855699	7
chr1	ZMYM4	+	35846860	35873760	3
chr1	ZMYM4	+	35851043	35855699	2
chr1	ZMYM4	+	35854511	35855699	4
chr1	ZMYM4	+	35870624	35871069	2
chr1	KIAA0319L	-	35944813	35936464	3
chr1	KIAA0319L	-	35944813	35940406	6
chr1	CLSPN	-	36214205	36213508	5
chr1	AGO4	+	36297028	36301594	4
chr1	AGO4	+	36306766	36307351	2
chr1	AGO1	+	36367075	36367938	2
chr1	MAP7D1	+	36636572	36639079	2
chr1	GNL2	-	38054683	38052912	3
chr1	YRDC	+	38270840	38271967	4
chr1	INPP5B	-	38334286	38329984	2
chr1	MACF1	+	39696854	39723700	3
chr1	TRIT1	-	40323089	40306807	5
chr1	TRIT1	-	40323089	40319642	5
chr1	RLF	+	40654727	40668286	17
chr1	ZMPSTE24	+	40733458	40737707	3
chr1	SMAP2	+	40872408	40882768	2
chr1	SMAP2	+	40872408	40887786	2
chr1	EXO5	+	40980187	40981590	2
chr1	SCMH1	-	41541123	41512079	4
chr1	SCMH1	-	41541123	41536267	65
chr1	SCMH1	-	41582682	41578955	4
chr1	SCMH1	-	41608784	41578955	6
chr1	SCMH1	-	41660071	41651793	2
chr1	FOXJ3	-	42744343	42693554	2
chr1	FOXJ3	-	42744343	42730786	11
chr1	FOXJ3	-	42744455	42730786	5
chr1	CCDC30	+	42948334	42964587	3
chr1	C1orf50	+	43239234	43241150	7
chr1	C1orf50	+	43239234	43247460	4
chr1	WDR65	+	43663224	43665174	6
chr1	ST3GAL3	+	44386076	44387310	3
chr1	ERI3	-	44785416	44750507	3
chr1	ERI3	-	44804994	44750507	4
chr1	ERI3	-	44804994	44773982	11
chr1	RNF220	+	44877653	44878394	8
chr1	KIF2C	+	45223228	45225020	3
chr1	ZSWIM5	-	45553909	45553553	5
chr1	AKR1A1	+	46032241	46032692	2
chr1	NASP	+	46079768	46082065	5
chr1	GPBP1L1	-	46106075	46096154	2
chr1	GPBP1L1	-	46108171	46105882	7
chr1	PIK3R3	-	46546422	46509326	4
chr1	PIK3R3	-	46532763	46521467	2
chr1	PIK3R3	-	46546422	46521467	61
chr1	PIK3R3	-	46546422	46527601	7
chr1	UQCRH	+	46774773	46775988	3
chr1	MKNK1	-	47037839	47037089	3
chr1	STIL	-	47748131	47745913	8
chr1	CMPK1	+	47834141	47840965	6
chr1	SPATA6	-	48825442	48771459	3
chr1	SPATA6	-	48825442	48821342	9
chr1	SPATA6	-	48869554	48821342	6
chr1	SPATA6	-	48869554	48850981	3
chr1	FAF1	-	51061888	51032749	3
chr1	FAF1	-	51267349	51253672	2
chr1	EPS15	-	51874004	51868107	9
chr1	EPS15	-	51930998	51868107	2
chr1	OSBPL9	+	52207512	52231653	2
chr1	OSBPL9	+	52211208	52238395	2
chr1	OSBPL9	+	52215817	52231653	3
chr1	OSBPL9	+	52246836	52253461	3
chr1	NRD1	-	52299842	52289336	7
chr1	NRD1	-	52299842	52293468	2
chr1	NRD1	-	52321060	52301803	2
chr1	BTF3L4	+	52549012	52552525	2
chr1	ZFYVE9	+	52698843	52705267	4
chr1	ORC1	-	52863535	52861718	3
chr1	ZCCHC11	-	52927441	52911459	2
chr1	ZCCHC11	-	52947595	52943380	7
chr1	ZCCHC11	-	52962855	52959283	4
chr1	ZCCHC11	-	52975384	52959283	26
chr1	ZCCHC11	-	52995545	52959283	2
chr1	ZCCHC11	-	52992045	52975268	13
chr1	ZCCHC11	-	52992045	52981563	11
chr1	USP24	-	55600086	55589120	2
chr1	PRKAA2	+	57120677	57140195	3
chr1	DAB1	-	57538087	57528557	4
chr1	DAB1	-	58349834	58331927	2
chr1	OMA1	-	59000003	58971732	2
chr1	OMA1	-	59002413	58971732	8
chr1	OMA1	-	59004978	58999621	4
chr1	MYSM1	-	59150923	59147457	2
chr1	FGGY	+	59787208	59812070	11
chr1	FGGY	+	59787208	59844509	8
chr1	FGGY	+	59787208	59922748	3
chr1	FGGY	+	59805630	59844509	8
chr1	FGGY	+	59811919	59844509	2
chr1	USP1	+	62910409	62911100	2
chr1	USP1	+	62910409	62914337	2
chr1	DOCK7	-	63052295	63042933	6
chr1	ATG4C	+	63269390	63286880	2
chr1	ATG4C	+	63269390	63300523	2
chr1	ROR1	+	64474977	64516388	3
chr1	CACHD1	+	65047839	65107652	2
chr1	CACHD1	+	65047839	65124556	3
chr1	CACHD1	+	65068489	65107652	3
chr1	CACHD1	+	65095038	65107652	15
chr1	CACHD1	+	65131740	65141666	15
chr1	CACHD1	+	65142578	65145439	2
chr1	RAVER2	+	65234339	65255197	2
chr1	RAVER2	+	65243306	65255197	2
chr1	RP11-182I10.3	-	65460771	65455118	4
chr1	DNAJC6	+	65830318	65831879	9
chr1	PDE4B	+	66378928	66384518	15
chr1	WDR78	-	67371058	67299268	7
chr1	WDR78	-	67371058	67327830	2
chr1	WDR78	-	67371058	67356837	17
chr1	WDR78	-	67371058	67358912	3
chr1	MIER1	+	67405711	67428843	3
chr1	MIER1	+	67411833	67425426	3
chr1	MIER1	+	67411833	67428843	4
chr1	MIER1	+	67423742	67428843	6
chr1	LRRC7	+	70509637	70555502	2
chr1	LRRC40	-	70654956	70639148	2
chr1	ANKRD13C	-	70781249	70736539	4
chr1	ANKRD13C	-	70771973	70740403	2
chr1	ANKRD13C	-	70781249	70740403	3
chr1	ANKRD13C	-	70781249	70758071	22
chr1	ANKRD13C	-	70790640	70758071	3
chr1	ANKRD13C	-	70781249	70766447	2
chr1	ACADM	+	76198329	76200556	3
chr1	ACADM	+	76205665	76216231	3
chr1	PIGK	-	77676174	77620134	2
chr1	ZZZ3	-	78045313	78034017	2
chr1	ZZZ3	-	78099090	78097520	3
chr1	ZZZ3	-	78099090	78097535	4
chr1	ZZZ3	-	78107340	78097535	25
chr1	ZZZ3	-	78107340	78098800	3
chr1	USP33	-	78180468	78177432	2
chr1	USP33	-	78181553	78177432	5
chr1	USP33	-	78191447	78183552	4
chr1	USP33	-	78207433	78201741	3
chr1	FAM73A	+	78267016	78272786	5
chr1	FAM73A	+	78267016	78280916	7
chr1	FAM73A	+	78324623	78332076	2
chr1	LPHN2	+	82302570	82327803	3
chr1	LPHN2	+	82302570	82372915	38
chr1	LPHN2	+	82402412	82409453	3
chr1	LPHN2	+	82402412	82421744	3
chr1	LPHN2	+	82415873	82421744	2
chr1	LPHN2	+	82431742	82437602	2
chr1	TTLL7	-	84412965	84376848	6
chr1	PRKACB	+	84644860	84650865	2
chr1	PRKACB	+	84644860	84680000	2
chr1	COL24A1	-	86252144	86241357	3
chr1	SH3GLB1	+	87181407	87190088	3
chr1	SH3GLB1	+	87181407	87208119	2
chr1	HS2ST1	+	87538617	87558352	2
chr1	PKN2	+	89206671	89251896	2
chr1	PKN2	+	89236035	89237562	7
chr1	PKN2	+	89236035	89251896	12
chr1	ZNF644	-	91406866	91382197	8
chr1	ZNF644	-	91447927	91400965	2
chr1	ZNF644	-	91406866	91403042	3
chr1	ZNF644	-	91447927	91403042	9
chr1	HFM1	-	91818856	91778906	2
chr1	HFM1	-	91851391	91778906	5
chr1	HFM1	-	91818856	91808987	7
chr1	HFM1	-	91851391	91808987	2
chr1	HFM1	-	91851391	91840915	4
chr1	RPAP2	+	92786156	92789932	3
chr1	RPAP2	+	92786156	92811471	2
chr1	RPAP2	+	92798948	92846430	10
chr1	EVI5	-	93101893	93029199	7
chr1	EVI5	-	93104794	93029199	3
chr1	EVI5	-	93170301	93029199	5
chr1	EVI5	-	93170301	93070864	2
chr1	EVI5	-	93101893	93089733	2
chr1	EVI5	-	93170301	93128276	3
chr1	EVI5	-	93170301	93128977	3
chr1	EVI5	-	93170301	93159359	6
chr1	EVI5	-	93202184	93191155	3
chr1	CCDC18	+	93648917	93724442	2
chr1	CCDC18	+	93687166	93730458	2
chr1	RP4-717I23.3	-	93806067	93790192	2
chr1	BCAR3	-	94033408	94032836	2
chr1	BCAR3	-	94041686	94037227	2
chr1	DNTTIP2	-	94343418	94341824	7
chr1	GCLM	-	94363454	94360170	2
chr1	GCLM	-	94367225	94360170	2
chr1	ABCD3	+	94924163	94946162	6
chr1	ABCD3	+	94924163	94948795	4
chr1	ABCD3	+	94953098	94956803	4
chr1	ABCD3	+	94953098	94972198	2
chr1	PTBP2	+	97216981	97236407	2
chr1	PTBP2	+	97216981	97250810	7
chr1	PTBP2	+	97235259	97250810	11
chr1	DPYD	-	98060722	97981282	2
chr1	DPYD	-	98165103	98015116	5
chr1	HIAT1	+	100515465	100535241	3
chr1	CDC14A	+	100889778	100921048	2
chr1	CDC14A	+	100905488	100928437	2
chr1	CDC14A	+	100949848	100964818	2
chr1	SLC30A7	+	101372408	101379362	2
chr1	SLC30A7	+	101372408	101387397	6
chr1	SLC30A7	+	101379219	101387397	3
chr1	AMY2B	+	104108057	104118162	7
chr1	NTNG1	+	107866904	107867544	27
chr1	VAV3	-	108247683	108226110	2
chr1	WDR47	-	109554340	109544846	2
chr1	CEPT1	+	111690264	111703918	7
chr1	ST7L	-	113159517	113119608	3
chr1	ST7L	-	113159517	113134147	2
chr1	CAPZA1	+	113196220	113202401	4
chr1	SLC16A1	-	113460666	113459800	2
chr1	LRIG2	+	113635828	113641407	3
chr1	LRIG2	+	113655101	113662145	2
chr1	MAGI3	+	114214356	114216087	9
chr1	AP4B1	-	114444507	114440462	3
chr1	TRIM33	-	115007010	115005726	24
chr1	CSDE1	-	115280693	115262200	2
chr1	VANGL1	+	116202262	116206889	4
chr1	TRIM45	-	117658311	117654717	2
chr1	MAN1A2	+	117944808	117948267	28
chr1	MAN1A2	+	117944808	117957453	99
chr1	MAN1A2	+	117944808	117963271	279
chr1	MAN1A2	+	117944808	117984947	98
chr1	MAN1A2	+	117944808	118009049	9
chr1	MAN1A2	+	118003111	118045592	2
chr1	GDAP2	-	118463047	118420631	5
chr1	GDAP2	-	118461358	118454616	3
chr1	PDE4DIP	-	144922638	144921835	2
chr1	PDE4DIP	-	145021167	144994591	2
chr1	POLR3C	-	145595220	145594039	2
chr1	CHD1L	+	146724278	146731572	11
chr1	CHD1L	+	146747017	146757164	13
chr1	RP11-403I13.4	+	149239868	149255307	3
chr1	RPRD2	+	150413399	150418877	3
chr1	RPRD2	+	150416727	150437203	2
chr1	TARS2	+	150464887	150469384	3
chr1	SCNM1	+	151139410	151139890	2
chr1	PIP5K1A	+	151199796	151205179	3
chr1	PI4KB	-	151288985	151288049	13
chr1	POGZ	-	151403317	151395873	4
chr1	POGZ	-	151403317	151400299	3
chr1	POGZ	-	151414681	151400299	3
chr1	SNX27	+	151611364	151641111	3
chr1	SNX27	+	151611364	151655921	3
chr1	ILF2	-	153641033	153637696	8
chr1	INTS3	+	153734046	153737539	4
chr1	GATAD2B	-	153785928	153784207	3
chr1	UBAP2L	+	154197560	154218851	3
chr1	UBAP2L	+	154207067	154207767	2
chr1	UBAP2L	+	154223517	154224129	4
chr1	ASH1L	-	155317695	155316174	2
chr1	ASH1L	-	155340774	155340295	3
chr1	ASH1L	-	155365344	155340295	2
chr1	ASH1L	-	155349907	155348072	3
chr1	ASH1L	-	155429689	155365250	3
chr1	ASH1L	-	155408859	155385535	2
chr1	ASH1L	-	155429689	155385535	10
chr1	ASH1L	-	155408859	155408118	20
chr1	ASH1L	-	155429689	155408118	39
chr1	ASH1L	-	155491409	155490891	5
chr1	MSTO1	+	155582209	155717687	2
chr1	YY1AP1	-	155650247	155638418	2
chr1	YY1AP1	-	155649303	155640111	5
chr1	YY1AP1	-	155649303	155644801	9
chr1	YY1AP1	-	155650247	155644801	4
chr1	YY1AP1	-	155649303	155646339	23
chr1	YY1AP1	-	155650247	155646339	3
chr1	DAP3	+	155686797	155695810	3
chr1	DAP3	+	155691308	155695810	6
chr1	GON4L	-	155730432	155722995	2
chr1	GON4L	-	155736500	155734791	6
chr1	GON4L	-	155747611	155740858	3
chr1	GON4L	-	155753880	155747413	2
chr1	GON4L	-	155823597	155823067	33
chr1	SYT11	+	155837756	155838582	2
chr1	KIAA0907	-	155891709	155891166	3
chr1	KIAA0907	-	155896947	155896467	3
chr1	CCT3	-	156304709	156290630	6
chr1	CCT3	-	156304709	156303338	3
chr1	HDGF	-	156715165	156713444	2
chr1	COPA	-	160302347	160293221	6
chr1	ATF6	+	161816239	161833102	2
chr1	UHMK1	+	162469745	162470894	2
chr1	PBX1	+	164776779	164790863	3
chr1	UCK2	+	165859441	165865569	2
chr1	POU2F1	+	167301707	167307495	8
chr1	POU2F1	+	167301707	167385422	2
chr1	MPZL1	+	167734820	167742605	7
chr1	MPZL1	+	167734820	167745403	5
chr1	DCAF6	+	167935867	167974031	2
chr1	DCAF6	+	168007609	168014465	2
chr1	NME7	-	169256646	169199956	4
chr1	KIFAP3	-	170001116	169947226	9
chr1	PRRC2C	+	171492360	171496983	3
chr1	PRRC2C	+	171492360	171502100	4
chr1	PRRC2C	+	171537386	171544267	5
chr1	PRRC2C	+	171544066	171546776	2
chr1	PRRC2C	+	171548493	171556890	3
chr1	VAMP4	-	171679954	171673527	4
chr1	SUCO	+	172520652	172526934	4
chr1	SUCO	+	172520652	172548407	3
chr1	SUCO	+	172520652	172560211	6
chr1	RC3H1	-	173962273	173915614	3
chr1	RC3H1	-	173962273	173961893	15
chr1	RABGAP1L	+	174244971	174274265	2
chr1	RFWD2	-	176015460	175996708	4
chr1	RFWD2	-	176015460	176012322	4
chr1	RFWD2	-	176055026	176012322	2
chr1	RFWD2	-	176085817	176012322	2
chr1	RFWD2	-	176105683	176012322	4
chr1	RFWD2	-	176105683	176050288	13
chr1	RFWD2	-	176118210	176050288	2
chr1	RFWD2	-	176133027	176085760	4
chr1	RFWD2	-	176133027	176104146	2
chr1	RFWD2	-	176153828	176118142	3
chr1	RFWD2	-	176153828	176132005	7
chr1	RASAL2	+	178092183	178094636	2
chr1	RASAL2	+	178092191	178094636	2
chr1	RASAL2	+	178252699	178269253	2
chr1	RASAL2	+	178252699	178423783	2
chr1	RASAL2	+	178425856	178436556	2
chr1	FAM20B	+	179012850	179023773	4
chr1	FAM20B	+	179033062	179033631	5
chr1	ABL2	-	179091002	179087722	3
chr1	ABL2	-	179091002	179089325	5
chr1	ABL2	-	179102509	179100446	2
chr1	SOAT1	+	179306972	179312078	2
chr1	CEP350	+	179955304	179966310	2
chr1	CEP350	+	179955304	179975702	2
chr1	CEP350	+	179959642	179966310	2
chr1	CEP350	+	179965688	179966310	2
chr1	CEP350	+	179972309	179975702	2
chr1	CEP350	+	179972309	179993717	2
chr1	CEP350	+	180031355	180034407	3
chr1	ACBD6	-	180399397	180366651	2
chr1	XPR1	+	180793889	180794480	4
chr1	STX6	-	180962561	180953813	43
chr1	STX6	-	180974599	180953813	5
chr1	DHX9	+	182852274	182853948	2
chr1	NMNAT2	-	183262928	183247688	2
chr1	EDEM3	-	184681011	184675777	3
chr1	EDEM3	-	184681732	184680857	3
chr1	RNF2	+	185056684	185062408	2
chr1	SWT1	+	185151078	185200840	3
chr1	SWT1	+	185183639	185200840	3
chr1	IVNS1ABP	-	185274775	185269569	2
chr1	C1orf27	+	186375215	186388209	5
chr1	TROVE2	+	193038164	193046180	3
chr1	TROVE2	+	193044950	193046180	2
chr1	CDC73	+	193110980	193121574	3
chr1	ZBTB41	-	197161029	197141290	3
chr1	NEK7	+	198190129	198248191	3
chr1	NEK7	+	198201683	198233365	2
chr1	NEK7	+	198201683	198266370	4
chr1	KIF14	-	200528577	200523596	2
chr1	CAMSAP2	+	200729967	200784772	6
chr1	IPO9	+	201816407	201817722	4
chr1	IPO9	+	201821232	201828122	4
chr1	IPO9	+	201826224	201828122	2
chr1	RNPEP	+	201970504	201972589	5
chr1	KDM5B	-	202727638	202711519	4
chr1	KDM5B	-	202727638	202724399	5
chr1	KDM5B	-	202733273	202724399	2
chr1	KDM5B	-	202743863	202742246	4
chr1	KDM5B	-	202746222	202742246	3
chr1	ADIPOR1	-	202923435	202920058	2
chr1	ATP2B4	+	203676137	203677232	16
chr1	ZC3H11A	+	203816312	203816815	2
chr1	SOX13	+	204082043	204083733	3
chr1	SOX13	+	204082043	204086835	5
chr1	SOX13	+	204085635	204086835	3
chr1	PIK3C2B	-	204427002	204418313	2
chr1	PIK3C2B	-	204439014	204437998	13
chr1	ELK4	-	205593019	205585606	25
chr1	CD46	+	207930359	207933069	4
chr1	PLXNA2	-	208270228	208266131	3
chr1	PLXNA2	-	208391347	208383625	5
chr1	SYT14	+	210186978	210194599	2
chr1	LINC00467	+	211595881	211599625	2
chr1	LPGAT1	-	211966532	211952260	13
chr1	LPGAT1	-	211966532	211956571	3
chr1	INTS7	-	212194554	212179981	3
chr1	DTL	+	212218002	212220759	3
chr1	FLVCR1	+	213037067	213046160	4
chr1	FLVCR1	+	213037067	213062599	2
chr1	ANGEL2	-	213180540	213178375	3
chr1	RPS6KC1	+	213251038	213290752	9
chr1	RPS6KC1	+	213277796	213303232	2
chr1	RPS6KC1	+	213290659	213303232	2
chr1	RPS6KC1	+	213302870	213349835	5
chr1	PROX1	+	214169812	214185058	10
chr1	SMYD2	+	214478530	214510283	2
chr1	KCNK2	+	215342542	215345526	6
chr1	KCTD3	+	215749244	215752480	3
chr1	GPATCH2	-	217787544	217783663	3
chr1	MARK1	+	220752696	220754460	2
chr1	MARK1	+	220752696	220777479	2
chr1	MARK1	+	220752696	220792097	4
chr1	MARK1	+	220752696	220792425	2
chr1	MARK1	+	220771673	220792097	3
chr1	MARK1	+	220789281	220792097	3
chr1	TAF1A	-	222737467	222731473	2
chr1	RP11-452F19.3	+	222997226	223008557	3
chr1	TP53BP2	-	223994649	223991876	2
chr1	PARP1	-	224149975	224142179	2
chr1	DEGS1	+	224377279	224378021	2
chr1	WDR26	-	224588771	224585799	2
chr1	DNAH14	+	225140372	225156576	2
chr1	DNAH14	+	225140372	225161855	24
chr1	DNAH14	+	225140372	225195246	16
chr1	DNAH14	+	225140372	225211567	2
chr1	DNAH14	+	225190485	225211567	2
chr1	DNAH14	+	225273412	225284941	3
chr1	DNAH14	+	225332099	225341528	2
chr1	DNAH14	+	225339707	225373127	2
chr1	DNAH14	+	225355641	225418853	4
chr1	LBR	-	225603034	225600156	2
chr1	ENAH	-	225755116	225742608	4
chr1	LIN9	-	226475498	226453234	5
chr1	CDC42BPA	-	227204751	227192695	4
chr1	CDC42BPA	-	227335260	227327277	7
chr1	CDC42BPA	-	227504947	227381487	2
chr1	RAB4A	+	229422233	229439747	2
chr1	NUP133	-	229613507	229593908	2
chr1	NUP133	-	229601266	229596358	2
chr1	COG2	+	230798887	230807386	8
chr1	COG2	+	230798887	230810870	5
chr1	TTC13	-	231097049	231069525	2
chr1	TTC13	-	231097049	231090079	7
chr1	EGLN1	-	231509845	231506308	3
chr1	TSNAX	+	231672959	231678357	2
chr1	DISC1	+	231930988	231954263	3
chr1	SIPA1L2	-	232568217	232551240	5
chr1	SIPA1L2	-	232581532	232551240	2
chr1	SIPA1L2	-	232596907	232551240	2
chr1	SIPA1L2	-	232607274	232596633	14
chr1	SIPA1L2	-	232615476	232596633	2
chr1	SIPA1L2	-	232619712	232596633	4
chr1	SIPA1L2	-	232629406	232596633	2
chr1	SIPA1L2	-	232651354	232649603	18
chr1	SIPA1L2	-	232669329	232649603	31
chr1	PCNXL2	-	233231609	233190014	2
chr1	PCNXL2	-	233297109	233270759	2
chr1	PCNXL2	-	233372726	233270759	2
chr1	PCNXL2	-	233344435	233296029	3
chr1	PCNXL2	-	233344435	233334685	6
chr1	PCNXL2	-	233363117	233353645	5
chr1	PCNXL2	-	233372726	233353645	3
chr1	ARID4B	-	235403766	235377084	2
