chrom	gene	strand	startUpBSE	endDownBSE	coverage
chr1	SNRNP40	-	31764853	31740718	4
chr1	ZCCHC17	+	31782891	31811895	3
chr1	ZCCHC17	+	31810022	31821821	5
chr1	ZCCHC17	+	31810022	31837403	2
chr1	PTP4A2	-	32385259	32381496	26
chr1	KHDRBS1	+	32495899	32498935	5
chr1	KHDRBS1	+	32495899	32510991	2
chr1	RP1-27O5.3	+	33058532	33060824	3
chr1	YARS	-	33276658	33272083	4
chr1	S100PBP	+	33290914	33318767	2
chr1	RNF19B	-	33415375	33413823	14
chr1	ZNF362	+	33760538	33760906	6
chr1	ZMYM1	+	35559515	35576048	4
chr1	ZMYM4	+	35824526	35827390	24
chr1	ZMYM4	+	35846860	35855699	7
chr1	ZMYM4	+	35846860	35865177	3
chr1	ZMYM4	+	35854511	35855699	3
chr1	ZMYM4	+	35879573	35881315	5
chr1	KIAA0319L	-	35944813	35936464	3
chr1	KIAA0319L	-	35944813	35940406	2
chr1	AGO3	+	36432556	36439112	2
chr1	AGO3	+	36437625	36439112	2
chr1	AGO3	+	36505391	36506042	4
chr1	MACF1	+	39696854	39723700	5
chr1	MACF1	+	39816457	39824936	8
chr1	MACF1	+	39851106	39854330	3
chr1	TRIT1	-	40323089	40306807	6
chr1	TRIT1	-	40323089	40307360	2
chr1	PPT1	-	40558179	40555082	3
chr1	RLF	+	40654727	40668286	6
chr1	ZMPSTE24	+	40733458	40737707	2
chr1	EXO5	+	40980187	40981590	3
chr1	CTPS1	+	41463066	41466789	2
chr1	SCMH1	-	41541123	41536267	29
chr1	SCMH1	-	41582682	41578955	6
chr1	SCMH1	-	41608784	41578955	2
chr1	SCMH1	-	41617356	41608550	2
chr1	SCMH1	-	41660071	41651793	4
chr1	FOXJ3	-	42776781	42693554	2
chr1	FOXJ3	-	42744343	42730786	7
chr1	FOXJ3	-	42744455	42730786	3
chr1	FOXJ3	-	42776781	42730786	5
chr1	FOXJ3	-	42776781	42744019	2
chr1	CCDC30	+	42948334	42964587	2
chr1	C1orf50	+	43239234	43241150	2
chr1	ERI3	-	44804994	44750507	4
chr1	ERI3	-	44804994	44773982	5
chr1	KIF2C	+	45223228	45223812	5
chr1	KIF2C	+	45223228	45225020	2
chr1	AKR1A1	+	46032241	46032692	3
chr1	GPBP1L1	-	46108171	46099161	4
chr1	GPBP1L1	-	46108171	46105882	2
chr1	GPBP1L1	-	46126897	46124700	2
chr1	PIK3R3	-	46546422	46521467	18
chr1	PIK3R3	-	46546422	46527601	7
chr1	STIL	-	47748131	47745913	17
chr1	STIL	-	47776034	47767233	2
chr1	SPATA6	-	48825442	48821342	15
chr1	SPATA6	-	48918803	48917224	7
chr1	FAF1	-	51061888	51032749	2
chr1	EPS15	-	51912777	51860053	2
chr1	EPS15	-	51874004	51868107	5
chr1	NRD1	-	52321060	52299689	2
chr1	ORC1	-	52863535	52861718	4
chr1	ZCCHC11	-	52947595	52943380	4
chr1	ZCCHC11	-	52954707	52943380	3
chr1	ZCCHC11	-	52975384	52959283	11
chr1	ZCCHC11	-	52992045	52975268	4
chr1	ZCCHC11	-	52992045	52981563	6
chr1	HSPB11	-	54405770	54389577	3
chr1	OMA1	-	59002413	58971732	4
chr1	MYSM1	-	59150923	59147457	4
chr1	FGGY	+	59787208	59812070	6
chr1	FGGY	+	59787208	59844509	4
chr1	FGGY	+	59805630	59844509	4
chr1	USP1	+	62907159	62908990	3
chr1	USP1	+	62907159	62911100	2
chr1	USP1	+	62910409	62911100	2
chr1	USP1	+	62910409	62913182	7
chr1	USP1	+	62910409	62914337	3
chr1	DOCK7	-	63085664	63021496	2
chr1	ROR1	+	64474977	64516388	9
chr1	CACHD1	+	65068489	65107652	3
chr1	CACHD1	+	65095038	65107652	3
chr1	CACHD1	+	65131740	65141666	4
chr1	PDE4B	+	66378928	66384518	3
chr1	WDR78	-	67371058	67337053	3
chr1	WDR78	-	67371058	67356837	8
chr1	MIER1	+	67411833	67425426	5
chr1	MIER1	+	67423742	67428843	8
chr1	LRRC40	-	70654956	70639148	2
chr1	ANKRD13C	-	70781249	70740403	2
chr1	ANKRD13C	-	70781249	70742448	3
chr1	ANKRD13C	-	70771973	70758071	2
chr1	ANKRD13C	-	70781249	70758071	14
chr1	ANKRD13C	-	70781249	70761813	3
chr1	ACADM	+	76198329	76216231	3
chr1	ACADM	+	76205665	76216231	2
chr1	ZZZ3	-	78107340	78087377	2
chr1	ZZZ3	-	78107340	78097535	9
chr1	USP33	-	78181553	78177432	5
chr1	FAM73A	+	78267016	78272786	2
chr1	FAM73A	+	78267016	78280916	3
chr1	FAM73A	+	78324623	78332076	2
chr1	FUBP1	-	78433350	78422257	2
chr1	LPHN2	+	82277528	82302742	2
chr1	LPHN2	+	82302570	82327803	4
chr1	LPHN2	+	82302570	82372915	23
chr1	LPHN2	+	82302570	82421744	3
chr1	LPHN2	+	82302690	82456131	6
chr1	LPHN2	+	82372702	82372915	2
chr1	LPHN2	+	82402412	82421744	3
chr1	LPHN2	+	82402412	82437602	2
chr1	LPHN2	+	82415873	82437602	2
chr1	LPHN2	+	82431742	82437602	3
chr1	TTLL7	-	84412965	84376848	3
chr1	PRKACB	+	84644860	84680000	2
chr1	COL24A1	-	86611866	86590528	4
chr1	PKN2	+	89206671	89251896	3
chr1	PKN2	+	89236035	89237562	5
chr1	PKN2	+	89236035	89251896	10
chr1	ZNF644	-	91447927	91400965	2
chr1	ZNF644	-	91406866	91403042	3
chr1	ZNF644	-	91447927	91403042	7
chr1	HFM1	-	91818856	91808987	3
chr1	RPAP2	+	92786156	92811471	2
chr1	RPAP2	+	92798948	92846430	6
chr1	EVI5	-	93101893	93070864	3
chr1	EVI5	-	93170301	93128276	2
chr1	EVI5	-	93170301	93159359	6
chr1	MTF2	+	93575787	93584958	2
chr1	CCDC18	+	93648917	93730458	2
chr1	RP4-717I23.3	-	93806067	93790192	2
chr1	FNBP1L	+	94009664	94014983	2
chr1	BCAR3	-	94033408	94032836	3
chr1	DNTTIP2	-	94343418	94341824	6
chr1	GCLM	-	94363454	94360170	3
chr1	GCLM	-	94367225	94360170	6
chr1	ABCD3	+	94924163	94946162	2
chr1	ABCD3	+	94924163	94948795	4
chr1	ABCD3	+	94953098	94956803	2
chr1	PTBP2	+	97235259	97236407	3
chr1	PTBP2	+	97235259	97250810	8
chr1	HIAT1	+	100515465	100535241	4
chr1	SASS6	-	100576039	100568511	2
chr1	DBT	-	100672192	100661770	3
chr1	SLC30A7	+	101372408	101387397	6
chr1	NTNG1	+	107866904	107867544	13
chr1	SLC25A24	-	108703915	108690901	5
chr1	SLC25A24	-	108728576	108724563	2
chr1	GPSM2	+	109427897	109465198	2
chr1	GNAI3	+	110121826	110129504	3
chr1	CEPT1	+	111690264	111726902	2
chr1	ST7L	-	113159517	113119608	3
chr1	CAPZA1	+	113196220	113202401	4
chr1	MAGI3	+	114214356	114216087	4
chr1	TRIM33	-	115007010	115005726	9
chr1	CSDE1	-	115263338	115262200	3
chr1	CSDE1	-	115275437	115272879	2
chr1	MAN1A2	+	117944808	117948267	29
chr1	MAN1A2	+	117944808	117957453	64
chr1	MAN1A2	+	117944808	117963271	176
chr1	MAN1A2	+	117944808	117984947	47
chr1	MAN1A2	+	117944808	118009049	5
chr1	MAN1A2	+	118003111	118045592	3
chr1	SRGAP2C	+	121115832	121116815	3
chr1	CHD1L	+	146724278	146731572	3
chr1	CHD1L	+	146747017	146757164	14
chr1	ACP6	-	147131890	147120048	3
chr1	RP11-403I13.4	+	149239868	149255307	7
chr1	ANP32E	-	150204264	150202906	2
chr1	TARS2	+	150464887	150469384	2
chr1	PRUNE	+	150997087	150998149	6
chr1	GABPB2	+	151060666	151070478	3
chr1	GABPB2	+	151060666	151090615	2
chr1	SCNM1	+	151139410	151139890	3
chr1	VPS72	-	151156969	151150477	3
chr1	PI4KB	-	151288985	151288049	9
chr1	SNX27	+	151611364	151641111	2
chr1	SNX27	+	151630711	151641111	3
chr1	ILF2	-	153641033	153637696	2
chr1	INTS3	+	153732787	153737539	2
chr1	INTS3	+	153734046	153737539	3
chr1	GATAD2B	-	153785928	153784207	4
chr1	UBAP2L	+	154223517	154224129	2
chr1	UBAP2L	+	154233368	154239044	2
chr1	ASH1L	-	155408859	155385535	2
chr1	ASH1L	-	155429689	155385535	3
chr1	ASH1L	-	155408859	155408118	18
chr1	ASH1L	-	155429689	155408118	15
chr1	ASH1L	-	155452240	155447677	3
chr1	ASH1L	-	155491409	155490891	5
chr1	YY1AP1	-	155649303	155640111	3
chr1	YY1AP1	-	155649303	155644801	4
chr1	YY1AP1	-	155649303	155646339	12
chr1	YY1AP1	-	155650247	155646339	2
chr1	GON4L	-	155736500	155734791	9
chr1	GON4L	-	155796819	155790397	2
chr1	GON4L	-	155823597	155823067	18
chr1	SYT11	+	155837756	155838582	3
chr1	KIAA0907	-	155893478	155891166	2
chr1	CCT3	-	156304709	156278994	2
chr1	CCT3	-	156304709	156290630	2
chr1	COPA	-	160302347	160293221	9
chr1	ATF6	+	161748034	161753886	3
chr1	UCK2	+	165859441	165865569	2
chr1	MPZL1	+	167734820	167745403	4
chr1	DCAF6	+	167935867	167944253	2
chr1	DCAF6	+	168007609	168037701	3
chr1	PRRC2C	+	171492360	171496983	2
chr1	PRRC2C	+	171537386	171544267	2
chr1	SUCO	+	172520652	172526934	2
chr1	SUCO	+	172520652	172548407	5
chr1	SUCO	+	172520652	172560211	4
chr1	SUCO	+	172525009	172526934	2
chr1	SUCO	+	172525009	172539870	5
chr1	RC3H1	-	173951891	173915614	2
chr1	RC3H1	-	173962273	173947626	3
chr1	RC3H1	-	173962273	173961893	4
chr1	RFWD2	-	176015460	175996708	3
chr1	RFWD2	-	176105683	176050288	2
chr1	RFWD2	-	176145143	176118142	2
chr1	RFWD2	-	176153828	176118142	3
chr1	FAM20B	+	179012850	179023773	3
chr1	FAM20B	+	179033062	179033631	3
chr1	ABL2	-	179091002	179089325	3
chr1	SOAT1	+	179306972	179310445	3
chr1	SOAT1	+	179306972	179312078	3
chr1	CEP350	+	179955304	179966310	4
chr1	CEP350	+	179959642	179966310	2
chr1	CEP350	+	179965688	179966310	3
chr1	ACBD6	-	180399397	180366651	2
chr1	XPR1	+	180793889	180794480	3
chr1	STX6	-	180962561	180953813	22
chr1	STX6	-	180974599	180953813	2
chr1	EDEM3	-	184681011	184675777	2
chr1	RNF2	+	185056684	185062408	2
chr1	C1orf27	+	186375215	186388209	4
chr1	NEK7	+	198247091	198266370	2
chr1	KIF14	-	200561368	200550329	4
chr1	CAMSAP2	+	200729967	200784772	6
chr1	IPO9	+	201816407	201817722	2
chr1	IPO9	+	201821232	201828122	7
chr1	RNPEP	+	201970504	201972589	4
chr1	KDM5B	-	202743863	202742246	3
chr1	KDM5B	-	202746222	202742246	3
chr1	ATP2B4	+	203676137	203677232	4
chr1	SOX13	+	204085635	204086835	3
chr1	ELK4	-	205593019	205585606	19
chr1	CD46	+	207930359	207940540	2
chr1	CD46	+	207930359	207943707	4
chr1	PLXNA2	-	208391347	208315674	3
chr1	TRAF5	+	211526581	211527809	4
chr1	LPGAT1	-	211966532	211952260	15
chr1	DTL	+	212216335	212220759	3
chr1	DTL	+	212218002	212220759	4
chr1	DTL	+	212273594	212276294	4
chr1	FLVCR1	+	213037067	213046160	3
chr1	FLVCR1	+	213037067	213058738	6
chr1	RPS6KC1	+	213251038	213290752	2
chr1	RPS6KC1	+	213251038	213303232	3
chr1	RPS6KC1	+	213290659	213303232	5
chr1	RPS6KC1	+	213302870	213349835	3
chr1	RPS6KC1	+	213341201	213349835	4
chr1	CENPF	+	214817900	214822170	2
chr1	KCNK2	+	215342542	215345526	3
chr1	KCTD3	+	215749244	215752480	3
chr1	GPATCH2	-	217787544	217783663	6
chr1	MARK1	+	220789281	220792097	2
chr1	TAF1A	-	222753214	222750787	2
chr1	CAPN2	+	223946972	223959941	2
chr1	TP53BP2	-	223994649	223991876	5
chr1	CNIH4	+	224553581	224564879	3
chr1	DNAH14	+	225140372	225161855	15
chr1	DNAH14	+	225140372	225195246	4
chr1	DNAH14	+	225140372	225211567	3
chr1	DNAH14	+	225190485	225284941	2
chr1	DNAH14	+	225270251	225332330	5
chr1	DNAH14	+	225372993	225394922	5
chr1	LBR	-	225603034	225600156	2
chr1	ENAH	-	225700718	225695653	2
chr1	ENAH	-	225755116	225742608	7
chr1	LIN9	-	226438620	226426672	2
chr1	CDC42BPA	-	227223308	227192695	4
chr1	CDC42BPA	-	227235711	227213756	2
chr1	CDC42BPA	-	227335260	227327277	4
chr1	CDC42BPA	-	227504947	227327277	3
chr1	CDC42BPA	-	227441856	227381487	2
chr1	SNAP47	+	227935393	227947186	6
chr1	RAB4A	+	229422233	229439747	2
chr1	COG2	+	230798887	230807386	4
chr1	COG2	+	230798887	230810870	3
chr1	TTC13	-	231097049	231090079	2
chr1	TSNAX	+	231672959	231678357	2
chr1	DISC1	+	231930988	231954263	5
chr1	SIPA1L2	-	232568217	232551240	3
chr1	SIPA1L2	-	232607274	232596633	6
chr1	SIPA1L2	-	232669329	232626620	3
chr1	SIPA1L2	-	232651354	232649603	20
chr1	SIPA1L2	-	232669329	232649603	19
chr1	PCNXL2	-	233297109	233270759	3
chr1	PCNXL2	-	233314921	233270759	2
chr1	PCNXL2	-	233344435	233270759	5
chr1	PCNXL2	-	233388534	233334685	4
chr1	PCNXL2	-	233363117	233353645	7
chr1	PCNXL2	-	233372726	233353645	4
chr1	ARID4B	-	235318427	235316021	2
chr1	TBCE	+	235582788	235597595	4
chr1	TBCE	+	235600637	235606226	2
chr1	B3GALNT2	-	235658138	235643370	5
chr1	MTR	+	236969444	236979843	4
chr1	MTR	+	237013644	237016388	2
chr1	KMO	-	241755422	241751515	4
chr1	CEP170	-	243336148	243319523	2
chr1	SDCCAG8	+	243456393	243471479	3
chr1	SDCCAG8	+	243468015	243507633	3
chr1	SDCCAG8	+	243579004	243589860	5
chr1	AKT3	-	243727150	243708812	2
chr1	AKT3	-	243736350	243708812	2
chr1	AKT3	-	243859018	243708812	4
chr1	AKT3	-	243828185	243776973	2
chr1	AKT3	-	243859018	243776973	2
chr1	HNRNPU	-	245022676	245020900	2
chr1	EFCAB2	+	245165423	245185598	4
chr1	TFB2M	-	246714604	246703992	2
chr1	TFB2M	-	246714604	246704240	2
chr1	ZNF124	-	247323115	247318868	76
chr1	ZNF124	-	247323115	247319708	201
chr1	ZNF124	-	247323169	247319708	3
chr1	ZNF124	-	247323115	247320302	19
chr1	ZNF124	-	247323115	247322308	2
chr10	ZMYND11	+	225934	267296	15
chr10	ZMYND11	+	225934	295028	4
chr10	DIP2C	-	430086	412215	2
chr10	DIP2C	-	461828	454866	4
chr10	LARP4B	-	931700	909683	2
chr10	WDR37	+	1130343	1151207	3
chr10	FAM208B	+	5741488	5756170	8
chr10	FAM208B	+	5762507	5769086	2
chr10	FAM208B	+	5768848	5777509	2
chr10	GDI2	-	5842668	5810176	3
chr10	GDI2	-	5842668	5815805	22
chr10	GDI2	-	5842668	5827105	9
chr10	GDI2	-	5853919	5827105	2
chr10	GDI2	-	5842668	5827815	6
chr10	GDI2	-	5842668	5836848	13
chr10	SFMBT2	-	7327916	7285520	6
chr10	SFMBT2	-	7327916	7318854	2
chr10	KIN	-	7822270	7811179	3
chr10	ATP5C1	+	7839010	7844817	11
chr10	UPF2	-	11994248	11971864	2
chr10	UPF2	-	12046726	12039671	3
chr10	UPF2	-	12056183	12039671	3
chr10	DHTKD1	+	12123471	12133683	7
chr10	DHTKD1	+	12123471	12136270	5
chr10	DHTKD1	+	12123471	12143180	9
chr10	DHTKD1	+	12123471	12155063	5
chr10	DHTKD1	+	12123471	12159754	3
chr10	DHTKD1	+	12123471	12162266	13
chr10	DHTKD1	+	12136072	12162266	6
chr10	CAMK1D	+	12442015	12445368	12
chr10	CAMK1D	+	12856194	12858327	3
chr10	OPTN	+	13169745	13178897	3
chr10	MCM10	+	13214376	13225100	2
chr10	FRMD4A	-	13717044	13701323	2
chr10	FRMD4A	-	13717044	13705453	5
chr10	SUV39H2	+	14938845	14939516	6
chr10	NMT2	-	15170457	15151701	2
chr10	FAM188A	-	15889942	15858834	3
chr10	NEBL	-	21250708	21234267	2
chr10	NEBL	-	21250708	21246660	3
chr10	MLLT10	+	22002701	22016857	5
chr10	DNAJC1	-	22209892	22171211	3
chr10	DNAJC1	-	22209892	22193451	6
chr10	PDSS1	+	26994215	27009288	2
chr10	ANKRD26	-	27303640	27301811	3
chr10	ANKRD26	-	27337908	27311487	2
chr10	ANKRD26	-	27337908	27326115	3
chr10	YME1L1	-	27410377	27403450	3
chr10	MASTL	+	27453993	27454468	2
chr10	MASTL	+	27458873	27460012	3
chr10	MASTL	+	27458873	27462188	5
chr10	RAB18	+	27821436	27822923	5
chr10	WAC	+	28824491	28879761	5
chr10	WAC	+	28872328	28879761	2
chr10	WAC	+	28872328	28884970	3
chr10	SVIL	-	29852221	29839526	2
chr10	ZEB1	+	31644073	31676727	3
chr10	ZEB1	+	31661947	31676195	5
chr10	ZEB1	+	31661947	31676727	6
chr10	ZEB1	+	31661947	31750166	6
chr10	ZEB1	+	31661947	31791437	5
chr10	ZEB1	+	31662051	31676727	2
chr10	ZEB1	+	31749966	31791437	2
chr10	ARHGAP12	-	32150586	32132389	4
chr10	ARHGAP12	-	32199491	32197100	90
chr10	KIF5B	-	32310215	32308786	5
chr10	KIF5B	-	32326535	32317356	2
chr10	KIF5B	-	32326535	32323618	6
chr10	PARD3	-	34573173	34558585	22
chr10	PARD3	-	34649187	34636893	3
chr10	PARD3	-	34673182	34648075	5
chr10	PARD3	-	34673182	34666895	3
chr10	CSGALNACT2	+	43650345	43671480	5
chr10	MAPK8	+	49609655	49618211	6
chr10	ERCC6	-	50714058	50701163	4
chr10	NCOA4	+	51579128	51581378	2
chr10	SGMS1	-	52279681	52193236	2
chr10	SGMS1	-	52350007	52193236	13
chr10	SGMS1	-	52350007	52220433	4
chr10	PCDH15	-	55973808	55943204	2
chr10	ANK3	-	62039397	62021617	2
chr10	JMJD1C	-	64968995	64966355	2
chr10	HERC4	-	69748592	69714352	2
chr10	HERC4	-	69773943	69714352	3
chr10	HERC4	-	69773943	69748420	4
chr10	HERC4	-	69804320	69785303	3
chr10	HNRNPH3	+	70096956	70099312	3
chr10	RUFY2	-	70145885	70115110	2
chr10	RUFY2	-	70164601	70123347	2
chr10	DNA2	-	70229920	70196768	3
chr10	DNA2	-	70229920	70218496	2
chr10	DNA2	-	70229920	70218861	11
chr10	DNA2	-	70229920	70227880	32
chr10	SLC25A16	-	70253327	70246901	2
chr10	TET1	+	70404455	70406762	18
chr10	TET1	+	70404455	70412351	2
chr10	TET1	+	70411603	70433244	3
chr10	TET1	+	70411603	70442730	4
chr10	TET1	+	70411603	70446464	2
chr10	CCAR1	+	70482212	70509442	2
chr10	CCAR1	+	70482212	70532856	3
chr10	CCAR1	+	70497602	70502326	5
chr10	CCAR1	+	70530963	70532856	3
chr10	DDX21	+	70719562	70720005	19
chr10	SAR1A	-	71920825	71912019	2
chr10	SAR1A	-	71921687	71912019	5
chr10	SGPL1	+	72604230	72619256	4
chr10	FAM149B1	+	74934445	74953351	2
chr10	PPP3CB	-	75239275	75234677	2
chr10	USP54	-	75299351	75296027	2
chr10	USP54	-	75336119	75331179	6
chr10	USP54	-	75336119	75335270	3
chr10	VCL	+	75856962	75860855	3
chr10	ADK	+	76349040	76360251	2
chr10	KAT6B	+	76598441	76603236	5
chr10	DLG5	-	79628955	79613112	2
chr10	CCSER2	+	86130770	86133571	3
chr10	CCSER2	+	86177527	86237420	4
chr10	CCSER2	+	86198268	86237420	7
chr10	WAPAL	-	88233730	88211724	2
chr10	PTEN	+	89624211	89693008	5
chr10	PTEN	+	89624211	89720875	2
chr10	STAMBPL1	+	90661413	90682193	2
chr10	KIF20B	+	91511103	91522592	20
chr10	PCGF5	+	92982446	93011197	3
chr10	HECTD2	+	93185038	93221941	19
chr10	BTAF1	+	93718975	93788686	2
chr10	BTAF1	+	93751876	93768032	2
chr10	BTAF1	+	93754292	93768032	9
chr10	BTAF1	+	93754292	93773786	2
chr10	BTAF1	+	93756126	93768032	5
chr10	IDE	-	94297307	94291505	5
chr10	KIF11	+	94396941	94405399	3
chr10	EXOC6	+	94653106	94659401	8
chr10	EXOC6	+	94653106	94669388	4
chr10	EXOC6	+	94653106	94679807	3
chr10	FRA10AC1	-	95447206	95436410	4
chr10	PLCE1	+	95790440	95792009	3
chr10	PLCE1	+	96005703	96006378	2
chr10	NOC3L	-	96121629	96106182	2
chr10	TBC1D12	+	96201653	96234540	4
chr10	HELLS	+	96347986	96354611	2
chr10	SORBS1	-	97170534	97141442	2
chr10	ZNF518A	+	97915083	97920158	3
chr10	ZNF518A	+	97915681	97920158	3
chr10	TM9SF3	-	98325183	98303833	5
chr10	TM9SF3	-	98336586	98303833	4
chr10	LCOR	+	98703870	98711953	4
chr10	EXOSC1	-	99197507	99196174	3
chr10	MMS19	-	99238146	99236440	2
chr10	FAM178A	+	102683732	102685776	15
chr10	FAM178A	+	102683732	102690835	3
chr10	FAM178A	+	102683735	102685776	2
chr10	FAM178A	+	102697159	102703885	5
chr10	FAM178A	+	102697159	102710510	2
chr10	FBXW4	-	103436193	103427643	4
chr10	MGEA5	-	103570071	103552596	12
chr10	MGEA5	-	103573363	103552596	3
chr10	MGEA5	-	103570071	103557737	3
chr10	MGEA5	-	103573363	103557737	3
chr10	MGEA5	-	103560157	103558599	3
chr10	C10orf76	-	103789502	103783234	2
chr10	C10orf76	-	103799882	103783234	2
chr10	NOLC1	+	103916776	103917971	10
chr10	GBF1	+	104117796	104119192	2
chr10	SUFU	+	104352339	104359301	2
chr10	ARL3	-	104465246	104445573	3
chr10	NT5C2	-	104854212	104851321	2
chr10	PDCD11	+	105199503	105200607	2
chr10	SORCS1	-	108469099	108458972	5
chr10	SORCS1	-	108762537	108758080	2
chr10	ADD3	+	111860383	111882050	2
chr10	ADD3	+	111883775	111890244	5
chr10	SMC3	+	112349363	112350890	3
chr10	SMC3	+	112356156	112358048	15
chr10	SHOC2	+	112723883	112724819	3
chr10	SHOC2	+	112723883	112745523	23
chr10	FAM160B1	+	116590611	116608496	2
chr10	ATRNL1	+	116879949	116889297	29
chr10	ATRNL1	+	116879949	116925405	9
chr10	ATRNL1	+	116879949	116931050	7
chr10	ATRNL1	+	116879949	116933204	2
chr10	ATRNL1	+	116879949	116975638	4
chr10	ATRNL1	+	117059544	117075246	2
chr10	ATRNL1	+	117221451	117228839	14
chr10	EIF3A	-	120803654	120801506	2
chr10	EIF3A	-	120833449	120832402	3
chr10	TIAL1	-	121347760	121338238	3
chr10	FGFR2	-	123325218	123298106	4
chr10	ATE1	-	123683844	123596233	2
chr10	ATE1	-	123683844	123629521	5
chr10	ATE1	-	123683844	123658356	2
chr10	ATE1	-	123683844	123661906	4
chr10	NSMCE4A	-	123721032	123718839	2
chr10	TACC2	+	123971012	124001516	2
chr10	CHST15	-	125806240	125780772	2
chr10	CHST15	-	125806240	125798031	2
chr10	RP11-12J10.3	-	126370948	126370176	5
chr10	ZRANB1	+	126631026	126631876	23
chr10	ZRANB1	+	126631026	126650977	2
chr10	CTBP2	-	126799662	126727566	11
chr10	CTBP2	-	126811437	126799559	7
chr10	EDRF1	+	127431627	127442414	3
chr10	DOCK1	+	128768966	128788867	19
chr10	DOCK1	+	128768966	128796513	2
chr10	DOCK1	+	128768966	128798571	16
chr10	DOCK1	+	128768966	128807068	6
chr10	DOCK1	+	128768966	128841428	2
chr10	DOCK1	+	128768966	128851079	2
chr10	DOCK1	+	128768966	128860040	4
